Cód Cir;Cód Con;Concello;Mesa;Censo;Certif Alta;Censo Total;Votos Totais;Votos nulos;Votos brancos;Abstención;Votos Válidos;Votos Candidaturas;BNG;ECG;ESCANOS EN BRANCO;PACMA;PODEMOS-ALIANZA VERDE;PP;PSdeG-PSOE;PUM+J;SUMAR GALICIA;VOX
15;066;O Pino;01-001-C;212;0;212;162;0;0;50;162;162;58;0;0;0;0;93;6;0;4;1
15;066;O Pino;01-002-U;672;0;672;471;3;6;201;468;462;108;0;0;0;2;298;30;1;12;11
15;066;O Pino;02-001-A;359;0;359;273;6;3;86;267;264;46;0;2;0;1;182;28;0;2;3
15;066;O Pino;02-001-B;525;0;525;381;1;2;144;380;378;92;0;0;1;0;228;50;0;2;5
15;066;O Pino;03-001-A;580;0;580;443;6;5;137;437;432;111;1;1;0;0;270;39;0;7;3
15;066;O Pino;03-001-B;490;0;490;372;1;1;118;371;370;73;1;1;1;0;256;32;1;2;3
15;058;Oleiros;01-001-A;635;0;635;403;4;1;232;399;398;103;0;0;1;0;238;46;0;2;8
15;058;Oleiros;01-001-B;560;0;560;374;3;3;186;371;368;106;1;1;0;1;205;47;0;3;4
15;058;Oleiros;01-002-A;553;0;553;379;1;4;174;378;374;113;0;0;1;2;174;47;0;15;22
15;058;Oleiros;01-002-B;486;0;486;331;1;6;155;330;324;92;0;0;0;0;177;36;0;3;16
15;058;Oleiros;01-003-A;618;0;618;427;4;2;191;423;421;124;0;0;1;0;221;53;0;10;12
15;058;Oleiros;01-003-B;646;0;646;446;2;6;200;444;438;134;0;0;4;2;226;47;1;10;14
15;058;Oleiros;01-004-A;571;0;571;360;1;6;211;359;353;117;0;0;0;1;167;58;0;5;5
15;058;Oleiros;01-004-B;478;0;478;343;3;4;135;340;336;124;0;1;2;0;150;45;0;8;6
15;058;Oleiros;01-005-A;877;0;877;595;4;4;282;591;587;183;1;0;4;1;302;67;0;15;14
15;058;Oleiros;01-005-B;873;0;873;577;3;8;296;574;566;171;0;0;3;1;298;70;0;15;8
15;058;Oleiros;01-006-A;757;0;757;455;3;10;302;452;442;124;1;0;2;1;234;51;1;5;23
15;058;Oleiros;01-006-B;641;0;641;535;1;8;106;534;526;131;0;3;3;2;310;51;0;11;15
15;058;Oleiros;02-001-A;651;0;651;442;3;4;209;439;435;169;0;0;0;3;167;74;0;10;12
15;058;Oleiros;02-001-B;581;0;581;407;0;6;174;407;401;156;0;1;2;2;154;62;0;12;12
15;058;Oleiros;02-002-A;886;0;886;623;3;6;263;620;614;187;0;5;5;3;313;70;1;15;15
15;058;Oleiros;02-002-B;872;0;872;620;6;4;252;614;610;191;0;1;5;4;299;70;0;13;27
15;058;Oleiros;02-003-A;912;0;912;626;2;6;286;624;618;253;1;0;1;6;233;86;4;21;13
15;058;Oleiros;02-003-B;871;0;871;569;5;8;302;564;556;233;0;0;4;1;203;73;0;30;12
15;058;Oleiros;02-004-A;683;0;683;483;6;7;200;477;470;117;0;3;5;3;266;58;0;9;9
15;058;Oleiros;02-004-B;736;0;736;520;2;6;216;518;512;117;0;2;5;2;291;69;0;10;16
15;058;Oleiros;02-005-A;925;0;925;639;2;12;286;637;625;203;0;1;4;1;293;77;0;23;23
15;058;Oleiros;02-005-B;898;0;898;580;3;8;318;577;569;205;0;1;4;3;265;54;0;21;16
15;058;Oleiros;02-006-A;657;0;657;450;2;3;207;448;445;172;0;2;2;0;190;51;0;13;15
15;058;Oleiros;02-006-B;578;0;578;386;1;0;192;385;385;128;0;3;5;3;181;42;0;12;11
15;058;Oleiros;02-006-C;726;0;726;472;1;4;254;471;467;165;0;0;2;1;210;57;0;20;12
15;058;Oleiros;02-007-A;573;0;573;365;2;4;208;363;359;116;0;3;3;4;173;46;0;6;8
15;058;Oleiros;02-007-B;520;0;520;304;3;3;216;301;298;105;0;2;2;2;125;46;1;5;10
15;058;Oleiros;02-008-A;667;0;667;447;4;6;220;443;437;132;0;0;3;1;220;56;1;13;11
15;058;Oleiros;02-008-B;556;0;556;383;3;6;173;380;374;115;0;3;1;2;199;40;1;4;9
15;058;Oleiros;02-008-C;651;0;651;461;0;8;190;461;453;134;0;0;1;2;248;48;1;15;4
15;058;Oleiros;02-009-A;645;0;645;423;2;3;222;421;418;140;0;0;2;1;200;44;0;15;16
15;058;Oleiros;02-009-B;586;0;586;375;2;5;211;373;368;128;0;1;1;8;173;44;1;8;4
15;058;Oleiros;02-010-A;520;0;520;347;2;1;173;345;344;136;0;0;2;3;161;29;0;9;4
15;058;Oleiros;02-010-B;505;0;505;354;1;3;151;353;350;124;0;0;1;1;156;43;1;19;5
15;058;Oleiros;02-011-A;684;0;684;477;6;7;207;471;464;98;0;0;2;2;299;44;1;3;15
15;058;Oleiros;02-011-B;668;0;668;461;4;6;207;457;451;119;0;2;3;1;271;35;0;6;14
15;058;Oleiros;02-012-A;614;0;614;451;3;7;163;448;441;106;0;0;1;1;283;42;1;3;4
15;058;Oleiros;02-012-B;546;0;546;399;2;4;147;397;393;108;0;0;1;1;229;43;1;3;7
15;058;Oleiros;02-013-U;872;0;872;626;4;7;246;622;615;183;0;4;3;1;337;64;0;13;10
15;058;Oleiros;03-001-A;656;0;656;462;2;3;194;460;457;163;0;0;6;2;210;49;0;16;11
15;058;Oleiros;03-001-B;532;0;532;337;4;2;195;333;331;114;0;0;2;3;144;48;0;11;9
15;058;Oleiros;03-002-A;665;0;665;451;3;5;214;448;443;155;0;1;2;1;222;44;0;9;9
15;058;Oleiros;03-002-B;606;0;606;426;1;1;180;425;424;140;0;0;3;1;213;40;0;18;9
15;058;Oleiros;03-003-A;718;0;718;481;3;7;237;478;471;158;0;2;4;1;217;65;0;16;8
15;058;Oleiros;03-003-B;625;0;625;414;1;4;211;413;409;155;1;0;2;1;174;59;1;11;5
15;059;Ordes;01-001-A;727;0;727;525;8;9;202;517;508;186;0;1;0;0;262;39;2;5;13
15;059;Ordes;01-001-B;802;0;802;559;5;7;243;554;547;188;0;1;3;0;281;57;0;8;9
15;059;Ordes;01-002-A;646;0;646;484;4;3;162;480;477;152;0;0;1;0;251;57;1;6;9
15;059;Ordes;01-002-B;761;0;761;578;7;7;183;571;564;177;0;0;1;0;299;74;0;5;8
15;059;Ordes;01-003-A;688;0;688;491;3;4;197;488;484;165;0;1;1;0;253;49;0;5;10
15;059;Ordes;01-003-B;753;0;753;508;14;5;245;494;489;172;0;0;0;0;245;51;1;4;16
15;059;Ordes;01-004-A;526;0;526;384;5;2;142;379;377;94;0;0;1;0;224;39;0;6;13
15;059;Ordes;01-004-B;211;0;211;162;4;1;49;158;157;42;0;0;0;0;98;16;0;0;1
15;059;Ordes;01-005-U;762;0;762;546;7;4;216;539;535;213;0;1;2;0;250;52;0;5;12
15;059;Ordes;01-006-U;744;0;744;538;5;4;206;533;529;218;0;1;0;0;226;54;1;14;15
15;059;Ordes;02-001-U;774;0;774;558;14;2;216;544;542;130;0;1;0;2;354;34;0;8;13
15;059;Ordes;02-002-A;437;0;437;305;4;2;132;301;299;79;0;1;0;0;190;21;0;1;7
15;059;Ordes;02-002-B;412;0;412;331;6;0;81;325;325;108;1;1;0;0;187;18;0;5;5
15;059;Ordes;03-001-A;260;0;260;178;2;3;82;176;173;50;1;0;0;0;97;24;0;0;1
15;059;Ordes;03-001-B;273;0;273;219;6;1;54;213;212;46;0;0;0;0;117;39;0;5;5
15;059;Ordes;03-001-C;226;0;226;170;3;1;56;167;166;33;0;1;0;2;118;7;0;1;4
15;059;Ordes;03-002-A;401;0;401;302;0;2;99;302;300;75;0;0;1;1;197;19;0;2;5
15;059;Ordes;03-002-B;689;0;689;539;11;8;150;528;520;165;1;0;1;0;293;42;1;3;14
15;060;Oroso;01-001-A;747;0;747;532;6;9;215;526;517;213;0;1;0;1;227;57;1;10;7
15;060;Oroso;01-001-B;754;0;754;568;6;5;186;562;557;214;1;3;0;1;253;56;0;11;18
15;060;Oroso;01-002-U;697;0;697;525;0;1;172;525;524;112;0;0;1;0;334;58;0;3;16
15;060;Oroso;01-003-A;533;0;533;369;4;5;164;365;360;125;0;1;2;0;160;52;0;12;8
15;060;Oroso;01-003-B;473;0;473;350;7;4;123;343;339;111;0;2;3;3;159;41;1;13;6
15;060;Oroso;01-004-U;582;0;582;451;6;8;131;445;437;88;0;1;0;0;286;49;0;3;10
15;060;Oroso;01-005-A;518;0;518;351;3;4;167;348;344;117;0;1;0;1;161;50;0;8;6
15;060;Oroso;01-005-B;522;0;522;373;9;6;149;364;358;128;0;3;1;2;169;29;0;13;13
15;060;Oroso;01-006-U;555;0;555;427;9;5;128;418;413;135;0;2;0;0;214;50;1;2;9
15;060;Oroso;02-001-A;365;0;365;260;1;3;105;259;256;46;0;0;0;0;169;37;0;3;1
15;060;Oroso;02-001-B;339;0;339;274;3;5;65;271;266;41;0;0;0;0;192;27;0;5;1
15;061;Ortigueira;01-001-A;582;0;582;413;10;5;169;403;398;107;0;1;0;3;228;47;0;4;8
15;061;Ortigueira;01-001-B;697;0;697;500;4;5;197;496;491;138;0;1;3;0;283;49;0;4;13
15;061;Ortigueira;01-002-A;327;0;327;238;1;1;89;237;236;66;0;0;0;0;134;27;0;4;5
15;061;Ortigueira;01-002-B;226;0;226;166;1;0;60;165;165;40;0;0;0;0;85;30;0;2;8
15;061;Ortigueira;02-001-A;509;0;509;349;6;2;160;343;341;100;0;0;1;0;193;34;1;11;1
15;061;Ortigueira;02-001-B;450;0;450;291;1;2;159;290;288;65;1;0;0;1;173;39;1;6;2
15;061;Ortigueira;02-002-A;216;0;216;154;3;0;62;151;151;38;0;0;0;0;91;18;0;2;2
15;061;Ortigueira;02-002-B;304;0;304;210;2;0;94;208;208;35;0;1;1;0;137;24;0;4;6
15;061;Ortigueira;03-001-A;343;0;343;201;2;1;142;199;198;34;0;1;0;0;132;25;0;2;4
15;061;Ortigueira;03-001-B;278;0;278;195;2;4;83;193;189;38;0;0;1;0;115;23;0;5;7
15;061;Ortigueira;03-001-C;341;0;341;259;4;1;82;255;254;77;0;0;0;0;127;33;0;8;9
15;061;Ortigueira;03-002-A;248;0;248;187;0;3;61;187;184;52;0;0;0;0;103;22;1;3;3
15;061;Ortigueira;03-002-B;274;0;274;185;3;1;89;182;181;33;0;0;0;0;108;29;0;5;6
15;062;Outes;01-001-U;599;0;599;414;5;1;185;409;408;124;1;2;3;1;235;30;0;7;5
15;062;Outes;01-002-U;545;0;545;366;7;1;179;359;358;115;0;0;1;2;198;33;0;5;4
15;062;Outes;01-003-A;666;0;666;449;2;3;217;447;444;135;0;0;1;0;258;33;0;11;6
15;062;Outes;01-003-B;245;0;245;181;1;3;64;180;177;63;0;0;0;0;94;13;0;4;3
15;062;Outes;01-004-A;212;0;212;148;3;2;64;145;143;47;0;0;0;0;73;18;0;2;3
15;062;Outes;01-004-B;271;0;271;154;1;2;117;153;151;35;0;1;0;0;97;10;0;1;7
15;062;Outes;01-004-C;297;0;297;188;5;1;109;183;182;43;0;1;1;0;109;25;1;0;2
15;062;Outes;01-004-D;646;0;646;427;3;2;219;424;422;119;0;1;0;1;248;40;2;3;8
15;062;Outes;01-005-U;590;0;590;384;5;3;206;379;376;98;0;0;0;0;229;34;0;6;9
15;062;Outes;01-008-U;562;0;562;367;3;3;195;364;361;106;0;0;0;0;222;26;0;6;1
15;062;Outes;01-009-U;740;0;740;469;9;2;271;460;458;127;1;0;1;0;247;51;2;17;12
15;902;Oza-Cesuras;01-001-U;852;0;852;611;5;1;241;606;605;137;1;1;0;3;384;55;2;11;11
15;902;Oza-Cesuras;01-002-A;550;0;550;408;2;4;142;406;402;99;0;0;1;1;222;61;0;10;8
15;902;Oza-Cesuras;01-002-B;436;0;436;309;5;2;127;304;302;84;0;1;1;1;167;37;0;6;5
15;902;Oza-Cesuras;02-001-A;388;0;388;240;0;3;148;240;237;41;1;0;0;0;150;34;0;6;5
15;902;Oza-Cesuras;02-001-B;582;0;582;405;4;4;177;401;397;96;0;2;2;1;229;40;1;17;9
15;902;Oza-Cesuras;03-001-A;453;0;453;326;1;4;127;325;321;102;0;0;1;2;170;41;0;4;1
15;902;Oza-Cesuras;03-001-B;484;0;484;316;1;0;168;315;315;56;1;0;0;0;209;35;1;5;8
15;902;Oza-Cesuras;03-001-C;329;0;329;211;4;4;118;207;203;56;0;0;4;0;96;39;0;6;2
15;902;Oza-Cesuras;03-001-D;269;0;269;202;3;1;67;199;198;34;0;0;0;0;131;22;0;4;7
15;902;Oza-Cesuras;03-001-E;205;0;205;140;0;0;65;140;140;41;0;0;0;1;85;12;0;0;1
15;064;Paderne;01-001-A;509;0;509;375;5;2;134;370;368;82;0;0;2;1;201;65;0;10;7
15;064;Paderne;01-001-B;228;0;228;179;3;3;49;176;173;40;0;0;0;0;78;47;0;4;4
15;064;Paderne;01-001-C;243;0;243;171;0;1;72;171;170;37;0;0;0;0;95;34;0;2;2
15;064;Paderne;01-003-A;269;0;269;184;1;2;85;183;181;34;2;1;0;0;117;24;0;2;1
15;064;Paderne;01-003-B;320;0;320;220;1;4;100;219;215;71;0;0;0;0;99;38;1;0;6
15;064;Paderne;01-004-U;525;0;525;398;4;7;127;394;387;88;0;1;0;1;219;61;0;8;9
15;065;Padrón;01-001-U;894;0;894;628;4;10;266;624;614;232;0;0;1;3;280;83;1;8;6
15;065;Padrón;01-002-A;725;0;725;520;5;6;205;515;509;195;0;0;3;4;232;61;0;6;8
15;065;Padrón;01-002-B;761;0;761;539;2;4;222;537;533;200;0;0;1;3;258;57;0;6;8
15;065;Padrón;01-003-U;949;0;949;653;8;2;296;645;643;242;0;0;1;0;307;70;0;8;15
15;065;Padrón;02-001-A;603;0;603;434;2;1;169;432;431;137;0;1;4;0;209;64;0;4;12
15;065;Padrón;02-001-B;406;0;406;274;2;0;132;272;272;85;0;0;2;0;143;32;1;5;4
15;065;Padrón;02-002-A;237;0;237;140;0;0;97;140;140;45;0;0;0;0;79;11;0;1;4
15;065;Padrón;02-002-B;367;0;367;270;2;0;97;268;268;79;1;1;2;1;149;28;0;4;3
15;065;Padrón;03-001-A;592;0;592;430;4;4;162;426;422;112;0;3;1;3;215;71;0;14;3
15;065;Padrón;03-001-B;487;0;487;366;7;1;121;359;358;91;0;0;2;0;213;36;0;3;13
15;065;Padrón;04-001-U;949;0;949;677;8;5;272;669;664;185;1;1;1;1;393;55;0;13;14
15;068;Ponteceso;01-001-U;746;0;746;500;6;4;246;494;490;131;0;0;0;1;290;46;0;7;15
15;068;Ponteceso;01-002-U;516;0;516;322;0;1;194;322;321;85;0;1;2;1;176;51;1;2;2
15;068;Ponteceso;02-001-A;215;0;215;131;0;2;84;131;129;33;0;0;0;0;63;25;0;2;6
15;068;Ponteceso;02-001-B;667;0;667;420;4;0;247;416;416;125;1;0;2;2;218;51;0;7;10
15;068;Ponteceso;02-001-C;411;0;411;284;8;0;127;276;276;71;0;0;1;1;156;40;0;1;6
15;068;Ponteceso;02-002-A;455;0;455;314;2;2;141;312;310;71;0;0;1;0;187;36;3;4;8
15;068;Ponteceso;02-002-B;240;0;240;150;2;0;90;148;148;31;0;0;1;0;93;21;0;0;2
15;068;Ponteceso;03-001-A;209;0;209;137;3;0;72;134;134;39;0;0;0;0;79;13;0;1;2
15;068;Ponteceso;03-001-B;231;0;231;145;2;0;86;143;143;45;0;1;1;0;68;23;0;1;4
15;068;Ponteceso;03-001-C;930;0;930;610;8;4;320;602;598;231;0;0;1;3;237;104;2;5;15
15;069;Pontedeume;01-001-A;834;0;834;580;6;7;254;574;567;225;0;4;4;2;198;109;0;19;6
15;069;Pontedeume;01-001-B;832;1;833;591;3;11;242;588;577;246;0;4;3;1;205;94;0;19;5
15;069;Pontedeume;01-002-U;530;0;530;358;2;4;172;356;352;128;0;0;0;0;153;59;0;9;3
15;069;Pontedeume;01-003-A;713;0;713;486;5;5;227;481;476;218;1;0;0;1;169;65;2;12;8
15;069;Pontedeume;01-003-B;608;0;608;412;3;4;196;409;405;150;0;0;0;1;162;78;0;9;5
15;069;Pontedeume;02-001-A;380;0;380;262;4;1;118;258;257;76;0;0;2;1;125;40;1;5;7
15;069;Pontedeume;02-001-B;317;0;317;221;7;1;96;214;213;66;0;0;2;0;100;35;0;5;5
15;069;Pontedeume;02-001-C;359;0;359;256;0;1;103;256;255;88;0;0;1;0;95;59;0;11;1
15;069;Pontedeume;02-002-A;338;0;338;242;4;2;96;238;236;55;1;1;1;1;133;34;0;6;4
15;069;Pontedeume;02-002-B;327;0;327;256;7;3;71;249;246;95;0;0;4;0;81;48;1;11;6
15;069;Pontedeume;02-003-A;423;0;423;298;0;1;125;298;297;86;0;1;1;0;119;71;0;10;9
15;069;Pontedeume;02-003-B;672;0;672;465;4;3;207;461;458;141;0;0;1;2;206;85;0;15;8
15;071;Porto do Son;01-001-U;682;0;682;479;7;2;203;472;470;232;0;1;1;0;179;52;0;3;2
15;071;Porto do Son;01-002-A;938;0;938;698;7;9;240;691;682;282;0;2;2;3;289;75;0;14;15
15;071;Porto do Son;01-002-B;364;0;364;255;1;2;109;254;252;66;0;0;0;0;159;17;0;1;9
15;071;Porto do Son;02-001-U;562;0;562;378;2;5;184;376;371;86;1;0;1;1;223;43;0;6;10
15;071;Porto do Son;02-002-U;677;0;677;432;5;2;245;427;425;126;1;4;1;0;234;35;0;4;20
15;071;Porto do Son;02-003-U;555;0;555;326;1;2;229;325;323;86;0;0;1;0;184;34;0;8;10
15;071;Porto do Son;03-001-U;863;0;863;511;2;3;352;509;506;186;0;1;2;1;249;37;1;11;18
15;071;Porto do Son;03-002-U;726;0;726;441;5;3;285;436;433;123;2;0;2;3;234;38;0;7;24
15;071;Porto do Son;04-001-A;523;0;523;376;2;1;147;374;373;120;0;1;1;0;198;40;1;7;5
15;071;Porto do Son;04-001-B;817;0;817;558;5;4;259;553;549;207;1;1;3;0;236;71;1;9;20
15;071;Porto do Son;04-001-C;427;0;427;316;2;4;111;314;310;107;1;1;1;0;148;36;0;7;9
15;071;Porto do Son;04-002-U;602;0;602;411;5;1;191;406;405;119;0;2;0;1;231;37;0;1;14
15;072;Rianxo;01-001-A;886;0;886;612;5;4;274;607;603;279;0;0;0;3;217;77;1;12;14
15;072;Rianxo;01-001-B;866;0;866;596;4;6;270;592;586;246;0;0;2;4;211;94;0;17;12
15;072;Rianxo;01-002-A;531;0;531;365;3;4;166;362;358;159;0;0;0;4;123;45;1;16;10
15;072;Rianxo;01-002-B;538;0;538;361;6;0;177;355;355;134;0;1;1;4;152;47;0;10;6
15;072;Rianxo;01-003-A;550;0;550;353;7;6;197;346;340;157;0;1;0;0;130;37;0;7;8
15;072;Rianxo;01-003-B;591;0;591;393;6;2;198;387;385;155;1;3;3;1;155;45;0;5;17
15;072;Rianxo;01-004-U;518;0;518;351;1;2;167;350;348;93;1;0;0;0;220;22;1;3;8
15;072;Rianxo;01-005-U;784;0;784;558;9;2;226;549;547;180;2;2;1;0;249;72;1;15;25
15;072;Rianxo;02-001-A;572;0;572;370;5;1;202;365;364;130;0;0;0;2;163;48;1;10;10
15;072;Rianxo;02-001-B;498;0;498;323;0;1;175;323;322;126;0;1;2;1;138;41;1;7;5
15;072;Rianxo;02-002-A;548;0;548;396;4;0;152;392;392;163;0;0;2;2;165;47;0;7;6
15;072;Rianxo;02-002-B;565;0;565;391;3;1;174;388;387;165;1;0;1;1;153;45;0;5;16
15;072;Rianxo;03-001-A;481;0;481;315;0;3;166;315;312;136;1;1;2;0;116;43;0;5;8
15;072;Rianxo;03-001-B;509;0;509;339;3;0;170;336;336;158;0;1;2;0;125;38;0;5;7
15;072;Rianxo;03-002-U;839;0;839;558;7;6;281;551;545;173;0;1;3;2;265;83;2;5;11
15;073;Ribeira;01-001-A;742;0;742;453;4;5;289;449;444;158;0;1;0;3;232;22;0;7;21
15;073;Ribeira;01-001-B;941;0;941;577;4;8;364;573;565;212;0;1;6;2;256;46;1;17;24
15;073;Ribeira;01-002-A;518;0;518;310;3;1;208;307;306;106;0;0;0;3;150;21;0;5;21
15;073;Ribeira;01-002-B;652;0;652;388;1;1;264;387;386;171;0;2;1;0;156;24;0;10;22
15;073;Ribeira;01-003-A;765;0;765;463;4;5;302;459;454;158;0;2;3;0;232;28;1;9;21
15;073;Ribeira;01-003-B;880;0;880;514;4;5;366;510;505;178;0;1;2;1;264;31;0;8;20
15;073;Ribeira;01-004-A;783;0;783;445;0;4;338;445;441;167;0;0;3;0;197;35;0;9;30
15;073;Ribeira;01-004-B;604;0;604;336;4;8;268;332;324;138;0;0;1;1;147;27;0;2;8
15;073;Ribeira;01-005-A;647;0;647;397;6;3;250;391;388;149;0;1;1;1;175;30;0;6;25
15;073;Ribeira;01-005-B;795;0;795;505;2;4;290;503;499;212;0;1;1;1;224;32;0;6;22
15;073;Ribeira;01-006-U;933;0;933;479;4;1;454;475;474;156;0;1;4;2;246;25;0;4;36
15;073;Ribeira;01-007-U;667;0;667;398;0;0;269;398;398;128;0;0;2;1;219;19;0;6;23
15;073;Ribeira;01-008-U;540;0;540;287;2;6;253;285;279;83;0;0;0;0;150;28;0;5;13
15;073;Ribeira;01-009-U;808;0;808;475;4;3;333;471;468;172;0;0;1;2;237;28;0;7;21
15;073;Ribeira;01-010-A;640;0;640;365;7;7;275;358;351;155;0;0;1;2;145;24;0;3;21
15;073;Ribeira;01-010-B;530;0;530;311;2;1;219;309;308;121;0;1;1;0;143;13;1;6;22
15;073;Ribeira;02-001-U;977;0;977;603;5;9;374;598;589;211;0;0;4;2;300;33;1;6;32
15;073;Ribeira;02-002-U;920;0;920;591;2;1;329;589;588;188;0;0;0;1;307;52;0;6;34
15;073;Ribeira;02-003-U;734;0;734;500;3;1;234;497;496;158;0;0;1;0;283;26;0;2;26
15;073;Ribeira;03-001-A;602;0;602;367;2;5;235;365;360;142;1;0;2;0;174;31;1;3;6
15;073;Ribeira;03-001-B;575;0;575;319;1;4;256;318;314;132;1;0;0;0;130;20;0;4;27
15;073;Ribeira;03-002-A;667;0;667;415;15;5;252;400;395;145;1;1;1;0;186;32;0;4;25
15;073;Ribeira;03-002-B;608;0;608;362;1;3;246;361;358;130;0;1;2;0;191;17;0;4;13
15;073;Ribeira;04-001-U;552;0;552;344;3;6;208;341;335;140;0;2;0;0;148;25;1;6;13
15;073;Ribeira;04-002-U;948;0;948;589;5;3;359;584;581;243;0;0;2;1;262;52;0;6;15
15;073;Ribeira;04-004-U;713;0;713;452;3;4;261;449;445;143;0;0;3;1;245;29;0;4;20
15;073;Ribeira;05-001-A;472;0;472;319;2;2;153;317;315;101;0;0;0;1;181;18;1;1;12
15;073;Ribeira;05-001-B;529;1;530;368;5;2;162;363;361;118;0;0;0;0;200;22;0;1;20
15;073;Ribeira;05-002-U;634;0;634;462;6;3;172;456;453;201;1;0;1;2;207;28;0;4;9
15;073;Ribeira;05-003-U;645;0;645;398;7;3;247;391;388;123;0;0;0;0;217;30;0;1;17
15;073;Ribeira;05-004-U;759;0;759;493;9;1;266;484;483;133;0;2;2;0;278;25;1;4;38
15;074;Rois;01-001-A;543;0;543;431;3;1;112;428;427;114;0;1;1;1;257;42;0;8;3
15;074;Rois;01-001-B;400;0;400;317;1;7;83;316;309;99;0;0;2;0;172;22;0;4;10
15;074;Rois;01-002-A;650;0;650;502;8;2;148;494;492;122;0;0;2;0;330;27;0;3;8
15;074;Rois;01-002-B;396;0;396;278;5;0;118;273;273;116;0;0;0;0;102;42;0;10;3
15;074;Rois;01-003-U;854;0;854;602;12;7;252;590;583;131;0;0;1;0;399;33;0;5;14
15;074;Rois;01-004-A;593;0;593;425;2;2;168;423;421;76;0;1;1;0;283;48;4;4;4
15;074;Rois;01-004-B;320;0;320;228;1;0;92;227;227;38;0;0;0;0;164;20;0;2;3
15;075;Sada;01-001-A;729;1;730;473;4;6;257;469;463;136;1;2;3;0;207;77;0;14;23
15;075;Sada;01-001-B;774;5;779;490;9;2;289;481;479;185;0;0;2;1;215;54;0;9;13
15;075;Sada;01-002-A;761;0;761;492;5;1;269;487;486;147;0;1;2;1;241;61;1;10;22
15;075;Sada;01-002-B;643;0;643;420;2;6;223;418;412;102;0;0;1;1;224;61;0;11;12
15;075;Sada;01-003-U;859;0;859;541;7;7;318;534;527;171;0;0;0;1;281;53;1;8;12
15;075;Sada;01-004-A;581;0;581;353;5;3;228;348;345;111;0;2;1;1;158;46;0;11;15
15;075;Sada;01-004-B;686;0;686;456;1;3;230;455;452;189;0;0;2;0;187;47;1;11;15
15;075;Sada;01-005-A;533;0;533;328;4;8;205;324;316;93;0;0;0;3;156;44;1;7;12
15;075;Sada;01-005-B;580;0;580;367;3;4;213;364;360;113;1;0;0;5;184;42;0;5;10
15;075;Sada;01-006-A;755;0;755;466;5;7;289;461;454;159;1;1;3;2;196;67;2;15;8
15;075;Sada;01-006-B;660;0;660;384;7;2;276;377;375;130;1;0;0;2;176;44;0;9;13
15;075;Sada;01-007-A;730;9;739;471;11;5;268;460;455;161;0;1;1;2;217;43;0;13;17
15;075;Sada;01-007-B;418;0;418;277;2;6;141;275;269;94;0;3;1;0;125;34;0;5;7
15;075;Sada;02-001-A;490;0;490;334;0;1;156;334;333;113;0;0;1;0;162;36;0;6;15
15;075;Sada;02-001-B;536;0;536;357;3;6;179;354;348;108;0;3;0;2;177;42;0;8;8
15;075;Sada;02-002-A;684;0;684;475;5;5;209;470;465;110;0;1;2;2;273;44;0;13;20
15;075;Sada;02-002-B;907;0;907;605;6;5;302;599;594;181;0;1;3;1;329;53;0;18;8
15;075;Sada;02-003-U;978;0;978;664;5;8;314;659;651;179;1;0;4;1;370;64;1;11;20
15;075;Sada;03-001-A;920;0;920;606;1;5;314;605;600;196;1;0;5;1;283;85;0;18;11
15;075;Sada;03-001-B;406;0;406;250;3;4;156;247;243;77;0;0;1;0;126;24;2;6;7
15;076;San Sadurniño;01-001-A;715;0;715;500;9;6;215;491;485;186;1;0;2;2;221;44;4;17;8
15;076;San Sadurniño;01-001-B;389;0;389;241;3;5;148;238;233;71;0;0;0;0;129;27;0;4;2
15;076;San Sadurniño;01-001-C;220;0;220;149;0;3;71;149;146;43;0;0;0;0;95;5;0;1;2
15;076;San Sadurniño;01-001-D;269;2;271;182;1;1;89;181;180;32;0;1;0;0;125;17;0;1;4
15;076;San Sadurniño;01-004-A;396;0;396;252;1;3;144;251;248;131;0;0;4;0;81;24;0;3;5
15;076;San Sadurniño;01-004-B;427;8;435;282;0;2;153;282;280;138;0;0;0;0;115;20;0;5;2
15;077;Santa Comba;01-001-A;936;0;936;569;6;4;367;563;559;159;0;3;2;1;294;70;2;7;21
15;077;Santa Comba;01-001-B;996;0;996;628;8;2;368;620;618;148;1;1;2;1;353;81;1;4;26
15;077;Santa Comba;01-002-A;280;0;280;194;3;3;86;191;188;35;0;0;0;0;136;13;0;1;3
15;077;Santa Comba;01-002-B;769;0;769;488;8;3;281;480;477;85;5;3;0;0;328;44;1;3;8
15;077;Santa Comba;01-003-A;710;0;710;477;4;4;233;473;469;99;0;0;2;0;312;47;0;2;7
15;077;Santa Comba;01-003-B;208;0;208;148;2;3;60;146;143;21;0;0;1;0;96;18;1;0;6
15;077;Santa Comba;01-004-U;629;0;629;420;5;5;209;415;410;82;1;0;0;0;270;45;1;1;10
15;077;Santa Comba;02-001-A;388;0;388;240;1;0;148;239;239;51;1;1;0;1;143;32;0;6;4
15;077;Santa Comba;02-001-B;285;0;285;190;1;0;95;189;189;45;0;0;0;1;116;23;0;1;3
15;077;Santa Comba;02-001-C;228;0;228;157;0;0;71;157;157;39;0;0;0;0;95;18;0;0;5
15;077;Santa Comba;03-001-A;390;0;390;262;2;0;128;260;260;67;0;0;0;0;157;27;0;3;6
15;077;Santa Comba;03-001-B;290;0;290;203;0;1;87;203;202;59;1;0;1;0;111;22;0;0;8
