ANIO_ELECTORAL;CODIGO_MUNICIPIO;MUNICIPIO;DISTRITO;SECCION;MESA;DIRECCION_MESA;DESCRIPCION_MESA;CENSO;VOTOS_EMITIDOS;VOTOS_NULOS;VOTOS_EN_BLANCO;VOTOS_VALIDOS;PORC_PARTICIPACION;PORC_ESCRUTADO;CENSO_ESCRUTADO
2003;47;Cervera del Río Alhama;03;002;U;RINCÓN DE OLIVEDO;NUEVO CENTRO DE EGB CTRA.IGEA;558;498;8;4;490;89.25;100.0;558
2003;48;Cidamón;01;001;U;CALLE CASAS BLANCAS;NÚCLEO CASAS BLANCAS;37;31;0;1;31;83.78;100.0;37
2003;49;Cihuri;01;001;U;PLAZA NEFTALI ISASI;AYUNTAMIENTO;151;132;2;5;130;87.42;100.0;151
2003;50;Cirueña;01;001;U;;AYUNTAMIENTO:PLANTA BAJA;116;107;0;2;107;92.24;100.0;116
2003;51;Clavijo;01;001;U;;AYUNTAMIENTO: OFICINAS;238;216;2;8;214;90.76;100.0;238
2003;52;Cordovín;01;001;U;PLAZA DE LA IGLESIA;CASA CONSISTORIAL;196;171;0;2;171;87.24;100.0;196
2003;53;Corera;01;001;U;CALLE MAYOR;HOGAR DEL JUBILADO;243;207;0;3;207;85.19;100.0;243
2003;54;Cornago;01;001;U;PLAZA CARLOS PINILLA;AYUNTAMIENTO:PLANTA BAJA;501;439;0;0;439;87.62;100.0;501
2003;55;Corporales;01;001;A;CALLE REAL;AYUNTAMIENTO: SALÓN E PLENOS;22;20;0;0;20;90.91;100.0;22
2003;55;Corporales;01;001;B;BARRO BARRIO DE MORALES;CENTRO SOCIAL-MORALES;31;25;0;0;25;80.65;100.0;31
2003;56;Cuzcurrita de Río Tirón;01;001;U;PLAZA MAYOR;AYUNTAMIENTO: PLANTA BAJA;425;379;4;3;375;89.18;100.0;425
2003;57;Daroca de Rioja;01;001;U;;AYUNTAMIENTO;55;44;1;0;43;80.0;100.0;55
2003;58;Enciso;01;001;U;PLAZA MAYOR;LOCAL MUNICIPAL;154;119;0;1;119;77.27;100.0;154
2003;59;Entrena;01;001;U;PLAZA SAN MARTÍN;AYTO: SALÓN EXPOSICIONES;960;750;12;12;738;78.12;100.0;960
2003;60;Estollo;01;001;U;PLAZA AYUNTAMIENTO;AYUNTAMIENTO: ESCUELA PUBLICA;114;91;0;0;91;79.82;100.0;114
2003;61;Ezcaray;01;001;A;CALLE ELISEO CADARSO;COLEGIO PUBLICO SAN LORENZO;680;552;7;16;545;81.18;100.0;680
2003;61;Ezcaray;01;001;B;CALLE ELISEO CADARSO;COLEGIO PUBLICO SAN LORENZO;894;732;3;19;729;81.88;100.0;894
2003;62;Foncea;01;001;U;;ESCUELA NACIONAL;95;83;0;5;83;87.37;100.0;95
2003;63;Fonzaleche;01;001;A;CALLE DOCTOR FLEMING;AYUNTAMIENTO: SALÓN SESIONES;85;78;0;0;78;91.76;100.0;85
2003;63;Fonzaleche;01;001;B;CALLE MAYOR-VILLASECA;CASA PARROQUIAL;66;59;0;0;59;89.39;100.0;66
2003;64;Fuenmayor;01;001;A;CALLE DONANTES DE SANGRE;COLEGIO PUBLICO CERVANTES;671;497;0;8;497;74.07;100.0;671
2003;64;Fuenmayor;01;001;B;CALLE DONANTES DE SANGRE;COLEGIO PUBLICO CERVANTES;833;633;0;8;633;75.99;100.0;833
2003;64;Fuenmayor;01;001;C;CALLE DONANTES DE SANGRE;COLEGIO PUBLICO CERVANTES;673;502;3;11;499;74.59;100.0;673
2003;65;Galbárruli;01;001;U;TRVA DE LA ESCUELA;CENTRO RECREATIVO;58;52;0;0;52;89.66;100.0;58
2003;66;Galilea;01;001;U;CALLE LA RIOJA;ESCUELAS PUBLICAS;239;218;4;7;214;91.21;100.0;239
2003;67;Gallinero de Cameros;01;001;U;;AYTO: SALÓN DE SESIONES;23;21;0;0;21;91.3;100.0;23
2003;68;Gimileo;01;001;U;;ANTIGUAS ESCUELAS NACIONALES;75;55;0;0;55;73.33;100.0;75
2003;69;Grañón;01;001;U;;COLEGIO MIXTO MARTÍN GAMERO;365;304;5;7;299;83.29;100.0;365
2003;70;Grávalos;01;001;U;;ESCUELAS MUNICIPALES: BAJOS;227;205;0;5;205;90.31;100.0;227
2003;71;Haro;01;001;A;PLAZA IGLESIA DE LA;CASA JUVENTUD-PALACIO CONDES D;495;334;4;7;330;67.47;100.0;495
2003;71;Haro;01;001;B;PLAZA IGLESIA DE LA;CASA JUVENTUD-PALACIO CONDES D;343;256;1;3;255;74.64;100.0;343
2003;71;Haro;02;001;A;CALLE MEDIODIA;CAMARA AGRARIA;849;648;3;20;645;76.33;100.0;849
2003;71;Haro;02;001;B;CALLE MEDIODIA;CAMARA AGRARIA;887;694;10;22;684;78.24;100.0;887
2003;71;Haro;02;002;U;AVDA DE LA RIOJA;COLEGIO SAN FELICES;676;489;2;9;487;72.34;100.0;676
2003;71;Haro;03;001;A;AVDA DE LA RIOJA;COLEGIO SAN FELICES;653;442;4;12;438;67.69;100.0;653
2003;71;Haro;03;001;B;AVDA DE LA RIOJA;COLEGIO SAN FELICES;577;406;3;3;403;70.36;100.0;577
2003;71;Haro;04;001;A;CALLE M.BARTOLOMÉ COSSIO;INSTITUTO M.B.COSSIO;667;524;2;12;522;78.56;100.0;667
2003;71;Haro;04;001;B;CALLE M.BARTOLOMÉ COSSIO;INSTITUTO M.B.COSSIO;569;449;2;5;447;78.91;100.0;569
2003;71;Haro;04;002;U;CALLE M.BARTOLOME COSSIO;INSTITUTO M.B.COSSIO;741;553;3;14;550;74.63;100.0;741
2003;71;Haro;04;003;U;CALLE M.BARTOLOMÉ COSSIO;INSTITUTO M.B.COSSIO;549;426;1;6;425;77.6;100.0;549
2003;71;Haro;04;004;U;CALLE M.BARTOLOMÉ COSSIO;INSTITUTO M.B.COSSIO;955;776;9;25;767;81.26;100.0;955
2003;72;Herce;01;001;U;PLAZA CONSTITUCIÓN;AYUNTAMIENTO: BAJOS;329;313;1;4;312;95.14;100.0;329
2003;73;Herramélluri;01;001;U;;AYTO: BAJOS SALÓN DE ACTOS;128;111;2;0;109;86.72;100.0;128
2003;74;Hervías;01;001;U;AVDA GENERALISIMO;AYUNTAMIENTO NUEVO;143;127;0;0;127;88.81;100.0;143
2003;75;Hormilla;01;001;U;CALLE PASEO;HOGAR 3ª EDAD SAN MARTIN;403;376;0;5;376;93.3;100.0;403
2003;76;Hormilleja;01;001;U;PLAZA DE LA CONSTITUCIÓN;HOGAR DEL JUBILADO;149;130;0;2;130;87.25;100.0;149
2003;77;Hornillos de Cameros;01;001;U;CALLE PLAZA;CASA CONSISTORIAL;17;17;0;1;17;100.0;100.0;17
2003;78;Hornos de Moncalvillo;01;001;U;CALLE MAYOR;NUEVO AYUNTAMIENO;99;94;0;0;94;94.95;100.0;99
2003;79;Huércanos;01;001;U;;AYUNTAMIENTO: SALÓN PLENOS;738;645;4;2;641;87.4;100.0;738
2003;80;Igea;01;001;U;;AYUNTAMIENTO: SALÓN DE PLENOS;634;527;6;4;521;83.12;100.0;634
2003;81;Jalón de Cameros;01;001;U;;AYUNTAMIENTO: BAJOS;46;42;0;0;42;91.3;100.0;46
2003;82;Laguna de Cameros;01;001;U;;AYUNTAMIENTO: SALÓN DE ACTOS;154;127;0;1;127;82.47;100.0;154
2003;83;Lagunilla del Jubera;01;001;U;CTRA. RIBAFRECHA;D.MUNICIPALES VENTAS BLANCAS;475;443;4;6;439;93.26;100.0;475
2003;84;Lardero;01;001;A;CALLE VIEO LOGROÑO;COLEGIO GONZÁLEZ GALLARZA;748;564;2;17;562;75.4;100.0;748
2003;84;Lardero;01;001;B;CALLE VIEJO LOGROÑO;COLEGIO GONZÁLEZ GALLARZA;921;654;6;12;648;71.01;100.0;921
2003;84;Lardero;01;002;A;CALLE VIEJO LOGROÑO;COLEGIO GONZÁLEZ GALLARZA;1119;782;2;17;780;69.88;100.0;1119
2003;84;Lardero;01;002;B;CALLE VIEJO LOGROÑO;COLEGIO GONZÁLEZ GALLARZA;1228;836;17;5;819;68.08;100.0;1228
2003;86;Ledesma de la Cogolla;01;001;U;;AYUNTAMIENTO;20;20;1;0;19;100.0;100.0;20
2003;87;Leiva;01;001;U;;ANTIGUAS ESCUELAS;253;219;4;6;215;86.56;100.0;253
2003;88;Leza de Río Leza;01;001;U;PLAZA AYUNTMAIENTO;AYUNTAMIENTO;42;40;0;1;40;95.24;100.0;42
2003;89;Logroño;01;001;A;CALLE SAN FRANCISCO;COLEGIO SAN FRANCISCO;590;231;2;5;229;39.15;100.0;590
2003;89;Logroño;01;001;B;CALLE SAN FRANCISCO;COLEGIO SAN FRANCISCO;465;254;3;5;251;54.62;100.0;465
2003;89;Logroño;01;002;A;CALLE SAN FRANCISCO;COLEGIO SAN FRANCISCO;526;304;4;5;300;57.79;100.0;526
2003;89;Logroño;01;002;B;CALLE SAN FRANCISCO;COLEGIO SAN FRANCISCO;456;320;2;4;318;70.18;100.0;456
2003;89;Logroño;01;003;A;AVDA PAZ DE LA;AYUNTAMIENTO: PATIO CENTRAL;523;384;0;9;384;73.42;100.0;523
2003;89;Logroño;01;003;B;AVDA PAZ DE LA;AYUNTAMIENTO: PATIO CENTRAL;572;433;0;13;433;75.7;100.0;572
2003;89;Logroño;01;003;C;AVDA PAZ DE LA;AYUNTAMIENTO: PATIO CENTRAL;570;409;4;11;405;71.75;100.0;570
2003;89;Logroño;01;004;A;GLORIETA DOCTOR ZUBIA;INSTITUTO PRAXEDES M.SAGASTA;517;327;4;10;323;63.25;100.0;517
2003;89;Logroño;01;004;B;GLORIETA DOCTOR ZUBIA;INSTITUTO PRAXEDES M.SAGASTA;589;406;5;9;401;68.93;100.0;589
2003;89;Logroño;02;001;A;AVDA PAZ DE LA;AYUNTAMIENTO: PATIO CENTRAL;583;426;1;9;425;73.07;100.0;583
2003;89;Logroño;02;001;B;AVDA PAZ DE LA;AYUNTAMIENTO: PATIO CENTRAL;732;532;6;10;526;72.68;100.0;732
2003;89;Logroño;02;002;A;CALLE MANZANERA;HOGAR DEL JUBILADO MANZANERA;639;465;2;8;463;72.77;100.0;639
2003;89;Logroño;02;002;B;CALLE MANZANERA;HOGAR DEL JUBILADO MANZANERA;744;549;2;10;547;73.79;100.0;744
2003;89;Logroño;02;003;A;CALLE CANTABRIA;COLEGIO MADRE DE DIOS;481;338;3;4;335;70.27;100.0;481
2003;89;Logroño;02;003;B;CALLE CANTABRIA;COLEGIO MADRE DE DIOS;455;321;0;7;321;70.55;100.0;455
2003;89;Logroño;02;004;A;CALLE MADRE DE DIOS;COLEGIO CABALLERO DE LA ROSA;546;372;2;4;370;68.13;100.0;546
2003;89;Logroño;02;004;B;CALLE MADRE DE DIOS;COLEGIO CABALLERO DE LA ROSA;640;426;0;4;426;66.56;100.0;640
2003;89;Logroño;02;005;A;CALLE SANTOS ASCARZA;I.E.S. COMERCIO;543;379;4;6;375;69.8;100.0;543
2003;89;Logroño;02;005;B;CALLE SANTOS ASCARZA;I.E.S. COMERCIO;625;429;2;11;427;68.64;100.0;625
2003;89;Logroño;02;006;A;CALLE CANTABRIA;COLEGIO MADRE DE DIOS;559;410;0;9;410;73.35;100.0;559
2003;89;Logroño;02;006;B;CALLE CANTABRIA;COLEGIO MADRE DE DIOS;571;406;6;4;400;71.1;100.0;571
2003;89;Logroño;02;007;A;C/ RIO ALHAMA-LA ESTRELLA;COLEGIO SAN PIO X;642;407;2;11;405;63.4;100.0;642
2003;89;Logroño;02;007;B;C/ RÍO ALHAMA-LA ESTRELLA;COLEGIO SAN PIO X;669;445;5;8;440;66.52;100.0;669
2003;89;Logroño;02;008;A;CALLLE CANTABRIA;COLEGIO MADRE DE DIOS;431;311;2;7;309;72.16;100.0;431
2003;89;Logroño;02;008;B;CALLE CANTABRIA;COLEGIO MADRE DE DIOS;566;401;1;11;400;70.85;100.0;566
2003;89;Logroño;02;008;C;CALLE CANTABRIA;COLEGIO MADRE DE DIOS;568;397;2;11;395;69.89;100.0;568
2003;89;Logroño;02;009;A;CALLE MADRE DE DIOS;COLEGIO CABALLERO DE LA ROSA;481;330;2;2;328;68.61;100.0;481
2003;89;Logroño;02;009;B;CALLE MADRE DE DIOS;COLEGIO CABALLERO DE LA ROSA;607;431;1;11;430;71.0;100.0;607
2003;89;Logroño;02;010;A;PLAZA IGLESIA-VAREA;COLEGIO PREESCOLAR DE VAREA;642;465;3;13;462;72.43;100.0;642
2003;89;Logroño;02;010;B;PLAZA IGLESIA-VAREA;COLEGIO PREESCOLAR DE VAREA;704;507;1;9;506;72.02;100.0;704
2003;89;Logroño;02;011;A;CALLE CIGUEÑA;EDIFICIO QUINTILIANO(UR);398;279;4;4;275;70.1;100.0;398
2003;89;Logroño;02;011;B;CALLE CIGUEÑA;EDIFICIO QUINTILIANO(UR);515;352;0;8;352;68.35;100.0;515
2003;89;Logroño;02;012;A;CALLE OBISPO FIDEL GARCÍA;COLEGIO OBISPO BLANCO NÁJERA;445;284;6;5;278;63.82;100.0;445
2003;89;Logroño;02;012;B;CALLE OBISPO FIDEL GARCIA;COLEGIO OBISPO BLANCO NEJERA;535;352;2;4;350;65.79;100.0;535
2003;89;Logroño;02;013;U;CALLE SANTOS ASCARZA;I.E.S. COMERCIO;827;604;13;3;591;73.04;100.0;827
2003;89;Logroño;02;014;A;CALLE HERMANOS HIRCIO;EDIFICIO SANIDAD AMBIENTAL;468;352;3;13;349;75.21;100.0;468
2003;89;Logroño;02;014;B;CALLE HERMANOS HIRCIO;EDIFICIO SANIDAD AMBIENTAL;543;418;4;19;414;76.98;100.0;543
2003;89;Logroño;02;015;A;CALLE SANTOS ASCARZA;I.E.S. COMERCIO;633;422;5;12;417;66.67;100.0;633
2003;89;Logroño;02;015;B;CALLE SANTOS ASCARZA;I.E.S. COMERCIO;567;398;4;10;394;70.19;100.0;567
2003;89;Logroño;02;016;A;CALLE CIGUEÑA;EDIFICIO QUINTILIANO(UR);541;397;1;11;396;73.38;100.0;541
2003;89;Logroño;02;016;B;CALLE CIGUEÑA;EDIFICIO QUINTILIANO(UR);653;479;7;5;472;73.35;100.0;653
2003;89;Logroño;02;017;A;CALLE CIGUEÑA;I.E.S. COMERCIO;503;339;3;18;336;67.4;100.0;503
2003;89;Logroño;02;017;B;CALLE SANTOS ASCARZA;I.E.S. COMERCIO;582;418;3;7;415;71.82;100.0;582
2003;89;Logroño;02;018;A;CALLE HERMANOS HIRCIO;EDIFICIO SANIDAD AMBIENTAL;381;295;1;7;294;77.43;100.0;381
2003;89;Logroño;02;018;B;CALLE HERMANOS HIRCIO;EDIFICIO SANIDAD AMBIENTAL;558;428;0;11;428;76.7;100.0;558
2003;89;Logroño;02;019;A;CALLE ESTAMBRERA;COL.GONZALO DE BERCEO(CASCAJOS;657;486;0;14;486;73.97;100.0;657
2003;89;Logroño;02;019;B;CALLE ESTAMBRERA;COL.GONZALO DE BERCEO(CASCAJOS;606;437;6;20;431;72.11;100.0;606
2003;89;Logroño;02;020;A;CALLE REPÚBLICA ARGENTINA;POLIDEPORTIVO LAS GAUNAS;536;388;6;12;382;72.39;100.0;536
2003;89;Logroño;02;020;B;CALLE REPÚBLICA ARGENTINA;POLIDEPORTIVO LAS GAUNAS;583;436;3;16;433;74.79;100.0;583
2003;89;Logroño;02;020;C;CALLE REPÚBLICA ARGENTINA;POLIDEPORTIVO LAS GAUNAS;655;477;1;20;476;72.82;100.0;655
2003;89;Logroño;02;021;U;CALLE CIGUEÑA;EDIFICIO QUINTILIANO(UR);825;563;10;8;553;68.24;100.0;825
2003;89;Logroño;02;022;A;CALLE ESTAMBRERA;COL.GONZALO DE BERCEO(CASCAJOS;568;416;1;7;415;73.24;100.0;568
2003;89;Logroño;02;022;B;CALLE ESTAMBRERA;COL.GONZALO DE BERCEO(CASCAJOS;579;429;3;11;426;74.09;100.0;579
2003;89;Logroño;03;001;A;CALLE MERCED LA;BIBLIOTECA PUBLICA;546;403;5;14;398;73.81;100.0;546
2003;89;Logroño;03;001;B;CALLE MERCED LA;BIBLIOTECA PUBLICA;572;419;4;13;415;73.25;100.0;572
2003;89;Logroño;03;002;A;PARQUE GONZÁLEZ GALLARZA;COLEGIO PREESCOLAR EL PARQUE;439;306;6;0;300;69.7;100.0;439
2003;89;Logroño;03;002;B;PARQUE GONZÁLEZ GALLARZA;COLEGIO PREESCOLAR EL PARQUE;493;346;3;5;343;70.18;100.0;493
2003;89;Logroño;03;003;A;GLORIETA DOCTOR ZUBIA;INSTITUTO PRAXEDES M.SAGASTA;459;365;2;16;363;79.52;100.0;459
2003;89;Logroño;03;003;B;GLORIETA DOCTOR ZUBIA;INSTITUTO PRAXEDES M.SAGASTA;520;418;4;13;414;80.38;100.0;520
2003;89;Logroño;03;004;U;CALLE GALICIA;COL.N.SRA.BUEN CONSEJO-AGUSTIN;749;597;2;16;595;79.71;100.0;749
2003;89;Logroño;03;005;A;AVDA ESPAÑA;COLEGIO GENERAL ESPARTERO;516;349;1;8;348;67.64;100.0;516
2003;89;Logroño;03;005;B;AVDA ESPAÑA;COLEGIO GENERAL ESPARTERO;595;421;0;11;421;70.76;100.0;595
2003;89;Logroño;03;006;A;AVDA ESPAÑA;COLEGIO GENERAL ESPARTERO;398;292;2;8;290;73.37;100.0;398
2003;89;Logroño;03;006;B;AVDA ESPAÑA;COLEGIO GENERAL ESPARTERO;495;375;3;1;372;75.76;100.0;495
2003;89;Logroño;03;007;A;AVDA ESPAÑA;COLEGIO GENERAL ESPARTERO;753;546;4;16;542;72.51;100.0;753
2003;89;Logroño;03;007;B;AVDA ESPAÑA;COLEGIO GENERAL ESPARTERO;845;642;4;24;638;75.98;100.0;845
2003;89;Logroño;03;008;A;CALLE VILLAMEDIANA;COLEGIO BRETÓN DE LOS HERREROS;428;329;9;9;320;76.87;100.0;428
2003;89;Logroño;03;008;B;CALLE VILLAMEDIANA;COLEGIO BRETÓN DE LOS HERREROS;458;336;2;12;334;73.36;100.0;458
2003;89;Logroño;03;009;A;CALLE VILLAMEDIANA;COLEGIO BRETÓN DE LOS HERREROS;606;459;0;9;459;75.74;100.0;606
2003;89;Logroño;03;009;B;CALLE VILLAMEDIANA;COLEGIO BRETÓN DE LOS HERREROS;711;526;2;24;524;73.98;100.0;711
2003;89;Logroño;03;010;A;CALLE VILLAMEDIANA;COLEGIO BRETÓN DE LOS HERREROS;473;340;6;7;334;71.88;100.0;473
2003;89;Logroño;03;010;B;CALLE VILLAMEDIANA;COLEGIO BRETÓN DE LOS HERREROS;544;392;1;9;391;72.06;100.0;544
2003;89;Logroño;03;011;A;CALLE DUQUESA LA VICTORIA;COLEGIO DUQUESA DE LA VICTORIA;554;393;1;7;392;70.94;100.0;554
2003;89;Logroño;03;011;B;CALLE DUQUESA LA VICTORIA;COLEGIO DUQUESA DE LA VICTORIA;688;494;2;11;492;71.8;100.0;688
2003;89;Logroño;03;012;A;CALLE DUQUESA LA VICTORIA;COLEGIO DUQUESA DE LA VICTORIA;459;349;2;6;347;76.03;100.0;459
2003;89;Logroño;03;012;B;CALLE DUQUESA DE LA VICTORIA;COLEGIO DUQUESA DE LA VICTORIA;529;412;3;13;409;77.88;100.0;529
2003;89;Logroño;03;013;A;CALLE OBISPO FIDEL GARCÍA;COLEGIO OBISPO BLANCO NÁJERA;545;385;2;8;383;70.64;100.0;545
2003;89;Logroño;03;013;B;CALLE OBISPO FIDEL GARCÍA;COLEGIO OBISPO BLANCO NÁJERA;598;416;3;10;413;69.57;100.0;598
2003;89;Logroño;03;014;U;GLORIETA DOCTOR ZUBIA;INSTITUTO PRAXEDES M. SAGASTA;856;597;5;12;592;69.74;100.0;856
2003;89;Logroño;03;015;A;CALLE MERCED LA;BIBLIOTECA PUBLICA;653;489;9;11;480;74.89;100.0;653
2003;89;Logroño;03;015;B;CALLE MERCED LA;BIBLIOTECA PUBLICA;772;583;2;25;581;75.52;100.0;772
2003;89;Logroño;03;016;A;CALLE GENERAL SANJURJO;ESCUELA OFICIAL DE IDIOMAS;575;423;2;7;421;73.57;100.0;575
2003;89;Logroño;03;016;B;CALLE GENERAL SANJURJO;ESCUELA OFICIAL DE IDIOMAS;659;496;3;19;493;75.27;100.0;659
2003;89;Logroño;03;017;A;CALLE GENERAL SANJURJO;ESCUELA OFICIAL DE IDIOMAS;414;278;2;7;276;67.15;100.0;414
2003;89;Logroño;03;017;B;CALLE GENERAL SANJURJO;ESCUELA OFICIAL DE IDIOMAS;467;331;8;3;323;70.88;100.0;467
2003;89;Logroño;03;018;A;CALLE SAN ANTÓN;HOGAR JUBILADO IBERCAJA;423;330;2;12;328;78.01;100.0;423
2003;89;Logroño;03;018;B;CALLE SAN ANTÓN;HOGAR JUBILADO IBERCAJA;454;335;0;15;335;73.79;100.0;454
2003;89;Logroño;03;019;A;CALLE GALICIA;COL.N.SRA.BUEN CONSEJO-AGUSTIN;622;475;1;19;474;76.37;100.0;622
2003;89;Logroño;03;019;B;CALLE GALICIA;COL.N.SRA.BUEN CONSEJO-AGUSTIN;695;535;4;24;531;76.98;100.0;695
2003;89;Logroño;03;020;A;CALLE GENERAL SANJURJO;ESCUELA OFICIAL DE IDIOMAS;407;301;1;6;300;73.96;100.0;407
2003;89;Logroño;03;020;B;CALLE GENERAL SANJURJO;ESCUELA OFICIAL DE IDIOMAS;525;378;2;7;376;72.0;100.0;525
2003;89;Logroño;03;020;C;CALLE GENERAL SANJURJO;ESCUELA OFICIAL DE IDIOMAS;556;403;0;8;403;72.48;100.0;556
2003;89;Logroño;03;021;A;PLAZA CHIRIBITAS;D.DE LA V.EDUCACIÓN INFANTIL;471;369;2;12;367;78.34;100.0;471
2003;89;Logroño;03;021;B;PLAZA CHIRIBITAS;D.DE LA V.EDUCACIÓN INFANTIL;539;411;1;11;410;76.25;100.0;539
2003;89;Logroño;03;022;A;CALLE VELEZ DE GUEVARA;COLEGIO REY PASTOR CAPUCHINOS;447;340;1;14;339;76.06;100.0;447
2003;89;Logroño;03;022;B;CALLE VÉLEZ DE GUEVARA;COLEGIO REY PASTOR CAPUCHINOS;518;387;1;8;386;74.71;100.0;518
2003;89;Logroño;03;023;A;CALLE GALICIA;COL.N.SRA.BUEN CONSEJO-AGUSTIN;418;317;1;14;316;75.84;100.0;418
2003;89;Logroño;03;023;B;CALLE GALICIA;COL.N.SRA.BUEN CONSEJO-AGUSTIN;488;384;3;17;381;78.69;100.0;488
2003;89;Logroño;03;024;A;CALLE OBISPO FIDEL GARCÍA;COLEGIO OBISPO BLANCO NÁJERA;425;308;7;1;301;72.47;100.0;425
2003;89;Logroño;03;024;B;CALLE OBISPO FIDEL GARCÍA;COLEGIO OBISPO BLANCO NÁJERA;498;358;1;6;357;71.89;100.0;498
2003;89;Logroño;03;025;U;CALLE DUQUESA DE LA VICTORIA;COLEGIO DUQUESA DE LA VICTORIA;826;643;8;15;635;77.85;100.0;826
2003;89;Logroño;04;001;A;CALLE DUQUES DE NÁJERA;COLEGIO DOCTOR CASTROVIEJO;591;401;7;10;394;67.85;100.0;591
2003;89;Logroño;04;001;B;CALLE DUQUES DE NÁJERA;COELGIO DOCTOR CASTROVIEJO;757;520;3;10;517;68.69;100.0;757
2003;89;Logroño;04;002;A;CALLE VÉLEZ DE GUEVARA;COLEGIO REY PASTOR CAPUCHINOS;424;295;1;5;294;69.58;100.0;424
2003;89;Logroño;04;002;B;CALLE VÉLEZ DE GUEVARA;COLEGIO REY PASTOR CAPUCHINOS;468;311;1;6;310;66.45;100.0;468
2003;89;Logroño;04;003;A;CALLE MUGICA;COLEGIO LOS BOSCOS;586;423;4;6;419;72.18;100.0;586
2003;89;Logroño;04;003;B;CALLE MUGICA;COLEGIO LOS BOSCOS;612;475;3;8;472;77.61;100.0;612
2003;89;Logroño;04;004;U;PARQUE GONZÁLEZ GALLARZA;COLEGIO PREESCOLAR EL PARQUE;709;491;4;12;487;69.25;100.0;709
2003;89;Logroño;04;005;A;CALLE REPÚBLICA ARGENTINA;COLEGIO VUELO MADRID MANILA;486;344;2;8;342;70.78;100.0;486
2003;89;Logroño;04;005;B;CALLE REPÚBLICA ARGENTINA;COLEGIO VUELO MADRID MANILA;585;411;3;7;408;70.26;100.0;585
2003;89;Logroño;04;005;C;CALLE REPÚBLICA ARGENTINA;COLEGIO VUELO MADRID MANILA;536;375;7;16;368;69.96;100.0;536
2003;89;Logroño;04;006;A;PARQUE GONZÁLEZ GALLARZA;COLEGIO PREESCOLAR EL PARQUE;429;307;3;7;304;71.56;100.0;429
2003;89;Logroño;04;006;B;PARQUE GONZÁLEZ GALLARZA;COLEGIO PREESCOLAR EL PARQUE;467;336;7;10;329;71.95;100.0;467
2003;89;Logroño;04;007;U;AVDA REPÚBLICA ARGENTINA;COLEGIO LAS GAUNAS;681;479;2;10;477;70.34;100.0;681
2003;89;Logroño;04;008;A;CALLE REPÚBLICA ARGENTINA;I.E.S. COSME GARCÍA;480;351;4;15;347;73.12;100.0;480
2003;89;Logroño;04;008;B;CALLE REPÚBLICA ARGENTINA;I.E.S. COSME GARCÍA;613;464;2;13;462;75.69;100.0;613
2003;89;Logroño;04;009;A;CALLE PAMPLONA-YAGUE;COLEGIO JUAN YAGUE;492;308;4;5;304;62.6;100.0;492
2003;89;Logroño;04;009;B;CALLE PAMPLONA;COLEGIO JUAN YAGUE;637;416;0;13;416;65.31;100.0;637
2003;89;Logroño;04;009;C;CALLE PAMPLONA-YAGUE;COLEGIO JUAN YAGUE;675;451;8;14;443;66.81;100.0;675
2003;89;Logroño;04;010;A;CALLE DUQUES DE NÁJERA;COLEGIO DOCTOR CASTROVIEJO;647;454;3;6;451;70.17;100.0;647
2003;89;Logroño;04;010;B;CALLE DUQUES DE NÁJERA;COLEGIO DOCTOR CASTROVIEJO;723;504;3;13;501;69.71;100.0;723
2003;89;Logroño;04;011;A;CALLE REPÚBLICA ARGENTINA;COLEGIO VUELO MADRID MANILA;562;392;5;9;387;69.75;100.0;562
2003;89;Logroño;04;011;B;CALLE REPÚBLICA ARGENTINA;COLEGIO VUELO MADRID MANILA;708;498;3;12;495;70.34;100.0;708
2003;89;Logroño;04;012;U;CALLE REPÚBLICA ARGENTINA;COLEGIO VUELO MADRID MANILA;745;505;2;8;503;67.79;100.0;745
2003;89;Logroño;04;013;A;CALLE REPÚBLICA ARGENTINA;I.E.S. COSME GARCÍA;463;345;0;7;345;74.51;100.0;463
2003;89;Logroño;04;013;B;CALLE REPÚBLICA ARGENTINA;I.E.S. COSME GARCÍA;469;334;9;6;325;71.22;100.0;469
2003;89;Logroño;04;014;A;CALLE SIETE INFASTES DE LARA;INSTITUTO TOMAS MINGOT;714;502;1;10;501;70.31;100.0;714
2003;89;Logroño;04;014;B;CALLE SIETE INFANTES DE LARA;INSTITUTO TOMAS MINGOT;739;514;1;6;513;69.55;100.0;739
2003;89;Logroño;04;015;A;CALLE VÉLEZ DE GUEVARA;COLEGIO VÉLEZ DE GUEVARA;373;261;0;7;261;69.97;100.0;373
2003;89;Logroño;04;015;B;CALLE VÉLEZ DE GUEVARA;COLEGIO VÉLEZ DE GUEVARA;495;342;2;2;340;69.09;100.0;495
2003;89;Logroño;04;016;U;CALLE REPÚBLICA ARGENTINA;COLEGIO VUELO MADRID MANILA;685;497;1;8;496;72.55;100.0;685
2003;89;Logroño;04;017;A;CALLE VÉLEZ DE GUEVARA;COLEGIO REY PASTOR CAPUCHINOS;420;309;1;9;308;73.57;100.0;420
2003;89;Logroño;04;017;B;CALLE VÉLEZ DE GUEVARA;COLEGIO REY PASTOR CAPUCHINOS;502;349;2;7;347;69.52;100.0;502
2003;89;Logroño;04;018;A;CALLE REPÚBLICA ARGENTINA;COLEGIO VUELO MADRID MANILA;493;349;0;3;349;70.79;100.0;493
