Año;Provincia;Código INE;Municipio;Partido;Votos
2011;Albacete;20500000;Montalvos;UPyD;0
2011;Albacete;20510000;Montealegre del Castillo;CENSO;1727
2011;Albacete;20510000;Montealegre del Castillo;IU;6
2011;Albacete;20510000;Montealegre del Castillo;ABSTEN;399
2011;Albacete;20510000;Montealegre del Castillo;PP;852
2011;Albacete;20510000;Montealegre del Castillo;OTROS;3
2011;Albacete;20510000;Montealegre del Castillo;PSOE;427
2011;Albacete;20510000;Montealegre del Castillo;UPyD;11
2011;Albacete;20520000;Motilleja;UPyD;2
2011;Albacete;20520000;Motilleja;ABSTEN;54
2011;Albacete;20520000;Motilleja;OTROS;3
2011;Albacete;20520000;Motilleja;CENSO;491
2011;Albacete;20520000;Motilleja;IU;15
2011;Albacete;20520000;Motilleja;PSOE;213
2011;Albacete;20520000;Motilleja;PP;188
2011;Albacete;20530000;Munera;UPyD;9
2011;Albacete;20530000;Munera;OTROS;12
2011;Albacete;20530000;Munera;IU;162
2011;Albacete;20530000;Munera;CENSO;3050
2011;Albacete;20530000;Munera;PP;1027
2011;Albacete;20530000;Munera;ABSTEN;350
2011;Albacete;20530000;Munera;PSOE;1434
2011;Albacete;20540000;Navas de Jorquera;PP;185
2011;Albacete;20540000;Navas de Jorquera;ABSTEN;49
2011;Albacete;20540000;Navas de Jorquera;PSOE;171
2011;Albacete;20540000;Navas de Jorquera;CENSO;416
2011;Albacete;20540000;Navas de Jorquera;UPyD;1
2011;Albacete;20540000;Navas de Jorquera;IU;2
2011;Albacete;20540000;Navas de Jorquera;OTROS;1
2011;Albacete;20550000;Nerpio;IU;16
2011;Albacete;20550000;Nerpio;PP;424
2011;Albacete;20550000;Nerpio;CENSO;1283
2011;Albacete;20550000;Nerpio;UPyD;10
2011;Albacete;20550000;Nerpio;ABSTEN;329
2011;Albacete;20550000;Nerpio;PSOE;479
2011;Albacete;20550000;Nerpio;OTROS;10
2011;Albacete;20560000;Ontur;UPyD;15
2011;Albacete;20560000;Ontur;PSOE;926
2011;Albacete;20560000;Ontur;OTROS;10
2011;Albacete;20560000;Ontur;CENSO;1831
2011;Albacete;20560000;Ontur;ABSTEN;164
2011;Albacete;20560000;Ontur;PP;681
2011;Albacete;20560000;Ontur;IU;11
2011;Albacete;20570000;Ossa de Montiel;ABSTEN;278
2011;Albacete;20570000;Ossa de Montiel;UPyD;14
2011;Albacete;20570000;Ossa de Montiel;IU;217
2011;Albacete;20570000;Ossa de Montiel;OTROS;4
2011;Albacete;20570000;Ossa de Montiel;PP;583
2011;Albacete;20570000;Ossa de Montiel;CENSO;2139
2011;Albacete;20570000;Ossa de Montiel;PSOE;1000
2011;Albacete;20580000;Paterna del Madera;UPyD;1
2011;Albacete;20580000;Paterna del Madera;PSOE;206
2011;Albacete;20580000;Paterna del Madera;ABSTEN;52
2011;Albacete;20580000;Paterna del Madera;CENSO;397
2011;Albacete;20580000;Paterna del Madera;PP;122
2011;Albacete;20580000;Paterna del Madera;IU;13
2011;Albacete;20580000;Paterna del Madera;OTROS;1
2011;Albacete;20590000;Peñascosa;UPyD;1
2011;Albacete;20590000;Peñascosa;CENSO;340
2011;Albacete;20590000;Peñascosa;IU;2
2011;Albacete;20590000;Peñascosa;ABSTEN;39
2011;Albacete;20590000;Peñascosa;PP;112
2011;Albacete;20590000;Peñascosa;OTROS;0
2011;Albacete;20590000;Peñascosa;PSOE;179
2011;Albacete;20600000;Peñas de San Pedro;UPyD;7
2011;Albacete;20600000;Peñas de San Pedro;IU;6
2011;Albacete;20600000;Peñas de San Pedro;OTROS;3
2011;Albacete;20600000;Peñas de San Pedro;CENSO;1231
2011;Albacete;20600000;Peñas de San Pedro;PSOE;420
2011;Albacete;20600000;Peñas de San Pedro;ABSTEN;186
2011;Albacete;20600000;Peñas de San Pedro;PP;588
2011;Albacete;20610000;Pétrola;IU;8
2011;Albacete;20610000;Pétrola;CENSO;722
2011;Albacete;20610000;Pétrola;PSOE;261
2011;Albacete;20610000;Pétrola;UPyD;6
2011;Albacete;20610000;Pétrola;PP;344
2011;Albacete;20610000;Pétrola;ABSTEN;95
2011;Albacete;20610000;Pétrola;OTROS;0
2011;Albacete;20620000;Povedilla;UPyD;1
2011;Albacete;20620000;Povedilla;PP;195
2011;Albacete;20620000;Povedilla;PSOE;184
2011;Albacete;20620000;Povedilla;ABSTEN;67
2011;Albacete;20620000;Povedilla;IU;2
2011;Albacete;20620000;Povedilla;OTROS;0
2011;Albacete;20620000;Povedilla;CENSO;455
2011;Albacete;20630000;Pozo Cañada;OTROS;16
2011;Albacete;20630000;Pozo Cañada;UPyD;5
2011;Albacete;20630000;Pozo Cañada;PSOE;713
2011;Albacete;20630000;Pozo Cañada;PP;531
2011;Albacete;20630000;Pozo Cañada;ABSTEN;215
2011;Albacete;20630000;Pozo Cañada;IU;17
2011;Albacete;20630000;Pozo Cañada;CENSO;1526
2011;Albacete;20640000;Pozohondo;ABSTEN;43
2011;Albacete;20640000;Pozohondo;UPyD;2
2011;Albacete;20640000;Pozohondo;OTROS;2
2011;Albacete;20640000;Pozohondo;IU;1
2011;Albacete;20640000;Pozohondo;CENSO;417
2011;Albacete;20640000;Pozohondo;PP;153
2011;Albacete;20640000;Pozohondo;PSOE;203
2011;Albacete;20650000;Pozuelo;IU;2
2011;Albacete;20650000;Pozuelo;CENSO;526
2011;Albacete;20650000;Pozuelo;PP;258
2011;Albacete;20650000;Pozuelo;ABSTEN;38
2011;Albacete;20650000;Pozuelo;PSOE;207
2011;Albacete;20650000;Pozuelo;OTROS;7
2011;Albacete;20650000;Pozuelo;UPyD;2
2011;Albacete;20660000;Recueja (La);PP;98
2011;Albacete;20660000;Recueja (La);ABSTEN;29
2011;Albacete;20660000;Recueja (La);PSOE;117
2011;Albacete;20660000;Recueja (La);CENSO;258
2011;Albacete;20660000;Recueja (La);UPyD;0
2011;Albacete;20660000;Recueja (La);IU;5
2011;Albacete;20660000;Recueja (La);OTROS;0
2011;Albacete;20670000;Riópar;PSOE;486
2011;Albacete;20670000;Riópar;ABSTEN;176
2011;Albacete;20670000;Riópar;PP;471
2011;Albacete;20670000;Riópar;OTROS;5
2011;Albacete;20670000;Riópar;IU;21
2011;Albacete;20670000;Riópar;UPyD;6
2011;Albacete;20670000;Riópar;CENSO;1197
2011;Albacete;20680000;Robledo;PP;110
2011;Albacete;20680000;Robledo;PSOE;191
2011;Albacete;20680000;Robledo;CENSO;383
2011;Albacete;20680000;Robledo;UPyD;1
2011;Albacete;20680000;Robledo;IU;7
2011;Albacete;20680000;Robledo;OTROS;1
2011;Albacete;20680000;Robledo;ABSTEN;64
2011;Albacete;20690000;Roda (La);ABSTEN;2239
2011;Albacete;20690000;Roda (La);PSOE;3216
2011;Albacete;20690000;Roda (La);CENSO;11607
2011;Albacete;20690000;Roda (La);UPyD;62
2011;Albacete;20690000;Roda (La);IU;424
2011;Albacete;20690000;Roda (La);OTROS;39
2011;Albacete;20690000;Roda (La);PP;5314
2011;Albacete;20700000;Salobre;OTROS;0
2011;Albacete;20700000;Salobre;IU;4
2011;Albacete;20700000;Salobre;UPyD;0
2011;Albacete;20700000;Salobre;CENSO;436
2011;Albacete;20700000;Salobre;PSOE;325
2011;Albacete;20700000;Salobre;ABSTEN;49
2011;Albacete;20700000;Salobre;PP;45
2011;Albacete;20710000;San Pedro;PP;499
2011;Albacete;20710000;San Pedro;ABSTEN;65
2011;Albacete;20710000;San Pedro;OTROS;1
2011;Albacete;20710000;San Pedro;UPyD;4
2011;Albacete;20710000;San Pedro;PSOE;472
2011;Albacete;20710000;San Pedro;CENSO;1059
2011;Albacete;20710000;San Pedro;IU;6
2011;Albacete;20720000;Socovos;UPyD;3
2011;Albacete;20720000;Socovos;IU;68
2011;Albacete;20720000;Socovos;OTROS;4
2011;Albacete;20720000;Socovos;PP;556
2011;Albacete;20720000;Socovos;ABSTEN;267
2011;Albacete;20720000;Socovos;PSOE;651
2011;Albacete;20720000;Socovos;CENSO;1586
2011;Albacete;20730000;Tarazona de la Mancha;PSOE;1709
2011;Albacete;20730000;Tarazona de la Mancha;ABSTEN;1055
2011;Albacete;20730000;Tarazona de la Mancha;IU;464
2011;Albacete;20730000;Tarazona de la Mancha;CENSO;4914
2011;Albacete;20730000;Tarazona de la Mancha;UPyD;45
2011;Albacete;20730000;Tarazona de la Mancha;PP;1480
2011;Albacete;20730000;Tarazona de la Mancha;OTROS;20
2011;Albacete;20740000;Tobarra;CENSO;6087
2011;Albacete;20740000;Tobarra;IU;97
2011;Albacete;20740000;Tobarra;OTROS;70
2011;Albacete;20740000;Tobarra;ABSTEN;1326
2011;Albacete;20740000;Tobarra;PSOE;2448
2011;Albacete;20740000;Tobarra;UPyD;41
2011;Albacete;20740000;Tobarra;PP;1959
2011;Albacete;20750000;Valdeganga;OTROS;6
2011;Albacete;20750000;Valdeganga;PP;767
2011;Albacete;20750000;Valdeganga;PSOE;657
2011;Albacete;20750000;Valdeganga;UPyD;11
2011;Albacete;20750000;Valdeganga;ABSTEN;211
2011;Albacete;20750000;Valdeganga;IU;12
2011;Albacete;20750000;Valdeganga;CENSO;1685
2011;Albacete;20760000;Vianos;OTROS;0
2011;Albacete;20760000;Vianos;IU;0
2011;Albacete;20760000;Vianos;ABSTEN;34
2011;Albacete;20760000;Vianos;PSOE;186
2011;Albacete;20760000;Vianos;CENSO;373
2011;Albacete;20760000;Vianos;UPyD;0
2011;Albacete;20760000;Vianos;PP;143
2011;Albacete;20770000;Villa de Ves;IU;1
2011;Albacete;20770000;Villa de Ves;PSOE;24
2011;Albacete;20770000;Villa de Ves;UPyD;0
2011;Albacete;20770000;Villa de Ves;CENSO;53
2011;Albacete;20770000;Villa de Ves;OTROS;0
2011;Albacete;20770000;Villa de Ves;PP;25
2011;Albacete;20770000;Villa de Ves;ABSTEN;3
