MERINDAD;MUNICIPIO;DISTRITO;SECCION;MESA;CENSO;PARTICIPACION;ABSTENCION;VALIDOS;BLANCOS;NULOS;UPN;UPN_P;ECOLO;ECOLO_P;PP;PP_P;PSN_PSOE;PSN_PSOE_P;UPYD;UPYD_P;SAIN;SAIN_P;NA_BAI2011;NA_BAI2011_P;CDN;CDN_P;IXN;IXN_P;BILDU;BILDU_P;RCN_NOK;RCN_NOK_P;IZQ_EZK;IZQ_EZK_P;DNE;DNE_P
3;201;7;7;B;724;465;259;458;12;7;91;19,56;8;1,72;23;4,94;57;12,25;2;0,43;1;0,21;124;26,66;7;1,5;3;0,64;99;21,29;5;1,07;26;5,59;0;0
3;201;7;7;C;603;381;222;374;5;7;64;16,79;9;2,36;26;6,82;52;13,64;5;1,31;0;0;90;23,62;8;2,09;2;0,52;77;20,2;6;1,57;30;7,87;0;0
3;201;7;8;A;564;332;232;329;3;3;93;28,01;4;1,2;12;3,61;62;18,67;1;0,3;2;0,6;63;18,97;2;0,6;0;0;60;18,07;5;1,5;22;6,62;0;0
3;201;7;8;B;596;353;243;347;6;6;87;24,64;6;1,69;13;3,68;75;21,24;0;0;3;0,84;67;18,98;3;0,84;0;0;51;14,44;3;0,84;33;9,34;0;0
3;201;7;9;A;644;356;288;347;8;9;115;32,3;5;1,4;28;7,86;46;12,92;8;2,24;1;0,28;63;17,69;3;0,84;0;0;36;10,11;2;0,56;32;8,98;0;0
3;201;7;9;B;668;393;275;393;11;0;111;28,24;5;1,27;37;9,41;48;12,21;6;1,52;0;0;84;21,37;7;1,78;1;0,25;54;13,74;6;1,52;23;5,85;0;0
3;201;7;10;A;679;360;319;357;4;3;75;20,83;13;3,61;22;6,11;50;13,88;6;1,66;2;0,55;71;19,72;4;1,11;2;0,55;66;18,33;7;1,94;34;9,44;1;0,27
3;201;7;10;B;776;424;352;420;5;4;82;19,33;12;2,83;33;7,78;71;16,74;9;2,12;2;0,47;94;22,16;4;0,94;1;0,23;70;16,5;6;1,41;31;7,31;0;0
3;201;7;11;A;499;287;212;283;5;4;75;26,13;4;1,39;25;8,71;62;21,6;2;0,69;2;0,69;42;14,63;11;3,83;0;0;36;12,54;1;0,34;17;5,92;1;0,34
3;201;7;11;B;596;335;261;329;2;6;87;25,97;8;2,38;18;5,37;63;18,8;4;1,19;1;0,29;67;20;6;1,79;0;0;35;10,44;5;1,49;32;9,55;1;0,29
3;201;7;11;C;589;354;235;351;5;3;95;26,83;7;1,97;37;10,45;64;18,07;0;0;2;0,56;61;17,23;5;1,41;0;0;46;12,99;2;0,56;27;7,62;0;0
3;201;7;12;A;561;367;194;366;7;1;80;21,79;4;1,08;26;7,08;65;17,71;2;0,54;4;1,08;75;20,43;1;0,27;2;0,54;65;17,71;5;1,36;28;7,62;2;0,54
3;201;7;12;B;596;359;237;358;10;1;76;21,16;4;1,11;27;7,52;68;18,94;1;0,27;0;0;85;23,67;2;0,55;0;0;46;12,81;5;1,39;34;9,47;0;0
3;201;7;13;A;419;274;146;272;5;2;74;27;2;0,72;19;6,93;53;19,34;2;0,72;3;1,09;51;18,61;1;0,36;1;0,36;38;13,86;4;1,45;19;6,93;0;0
3;201;7;13;B;430;277;153;272;3;5;70;25,27;6;2,16;12;4,33;61;22,02;2;0,72;2;0,72;40;14,44;0;0;2;0,72;38;13,71;3;1,08;32;11,55;1;0,36
3;201;7;14;A;575;329;246;326;3;3;99;30,09;3;0,91;31;9,42;65;19,75;1;0,3;2;0,6;50;15,19;5;1,51;0;0;35;10,63;5;1,51;27;8,2;0;0
3;201;7;14;B;529;312;217;311;1;1;100;32,05;4;1,28;24;7,69;61;19,55;2;0,64;0;0;47;15,06;3;0,96;0;0;42;13,46;2;0,64;22;7,05;3;0,96
3;201;7;15;A;545;377;168;372;4;5;102;27,05;7;1,85;22;5,83;54;14,32;5;1,32;2;0,53;81;21,48;7;1,85;0;0;52;13,79;7;1,85;29;7,69;0;0
3;201;7;15;B;560;370;190;364;8;6;91;24,59;8;2,16;20;5,4;70;18,91;6;1,62;4;1,08;70;18,91;4;1,08;2;0,54;40;10,81;6;1,62;35;9,45;0;0
3;201;7;16;A;369;237;132;236;6;1;59;24,89;3;1,26;13;5,48;53;22,36;3;1,26;0;0;42;17,72;3;1,26;0;0;30;12,65;4;1,68;20;8,43;0;0
3;201;7;16;B;398;223;176;223;4;0;52;23,31;1;0,44;16;7,17;69;30,94;0;0;0;0;35;15,69;0;0;0;0;28;12,55;2;0,89;16;7,17;0;0
3;201;7;17;U;594;394;200;391;8;3;95;24,11;2;0,5;24;6,09;94;23,85;4;1,01;2;0,5;79;20,05;3;0,76;1;0,25;48;12,18;1;0,25;26;6,59;4;1,01
3;201;7;18;A;519;350;169;348;5;2;81;23,27;2;0,57;19;5,45;51;14,65;0;0;1;0,28;88;25,28;3;0,86;1;0,28;70;20,11;2;0,57;25;7,18;0;0
3;201;7;18;B;498;297;201;290;7;7;64;21,54;7;2,35;13;4,37;43;14,47;4;1,34;0;0;69;23,23;3;1,01;0;0;54;18,18;0;0;26;8,75;0;0
3;201;7;19;A;693;455;238;450;9;5;101;22,19;8;1,75;17;3,73;68;14,94;3;0,65;0;0;117;25,71;4;0,87;1;0,21;86;18,9;0;0;36;7,91;0;0
3;201;7;19;B;766;459;307;453;11;6;104;22,65;5;1,08;22;4,79;88;19,17;4;0,87;3;0,65;98;21,35;1;0,21;2;0,43;85;18,51;4;0,87;26;5,66;0;0
3;201;7;20;A;580;388;192;384;14;4;94;24,22;10;2,57;31;7,98;56;14,43;7;1,8;3;0,77;66;17,01;12;3,09;0;0;44;11,34;5;1,28;42;10,82;0;0
3;201;7;20;B;621;400;221;396;1;4;114;28,5;4;1;28;7;74;18,5;4;1;1;0,25;75;18,75;7;1,75;2;0,5;43;10,75;4;1;38;9,5;1;0,25
3;201;7;21;A;465;261;204;257;6;4;55;21,07;4;1,53;16;6,13;35;13,4;1;0,38;1;0,38;67;25,67;3;1,14;0;0;39;14,94;1;0,38;27;10,34;2;0,76
3;201;7;21;B;459;263;197;257;5;6;51;19,39;5;1,9;14;5,32;35;13,3;0;0;0;0;78;29,65;3;1,14;0;0;45;17,11;4;1,52;17;6,46;0;0
3;201;7;22;A;512;338;174;334;8;4;101;29,88;7;2,07;19;5,62;25;7,39;1;0,29;0;0;86;25,44;7;2,07;1;0,29;45;13,31;3;0,88;31;9,17;0;0
3;201;7;22;B;513;343;170;340;10;3;76;22,15;5;1,45;22;6,41;41;11,95;3;0,87;0;0;98;28,57;3;0,87;1;0,29;47;13,7;7;2,04;27;7,87;0;0
3;201;7;23;A;544;304;240;299;10;5;93;30,59;6;1,97;21;6,9;38;12,5;2;0,65;1;0,32;56;18,42;6;1,97;0;0;36;11,84;5;1,64;25;8,22;0;0
3;201;7;23;B;596;311;285;308;5;3;84;27;10;3,21;21;6,75;36;11,57;6;1,92;2;0,64;58;18,64;5;1,6;1;0,32;50;16,07;4;1,28;25;8,03;1;0,32
3;201;7;23;C;498;278;220;275;5;3;62;22,3;7;2,51;22;7,91;35;12,58;2;0,71;2;0,71;63;22,66;4;1,43;0;0;41;14,74;5;1,79;27;9,71;0;0
3;201;7;23;D;623;322;301;317;12;5;90;27,95;9;2,79;20;6,21;38;11,8;4;1,24;0;0;66;20,49;6;1,86;0;0;56;17,39;4;1,24;12;3,72;0;0
3;201;8;1;A;477;302;175;297;10;5;47;15,56;12;3,97;11;3,64;40;13,24;1;0,33;2;0,66;98;32,45;3;0,99;2;0,66;39;12,91;5;1,65;27;8,94;0;0
3;201;8;1;B;547;369;178;363;7;6;67;18,15;17;4,6;13;3,52;71;19,24;4;1,08;7;1,89;69;18,69;6;1,62;3;0,81;58;15,71;4;1,08;37;10,02;0;0
3;201;8;2;A;562;388;174;378;11;10;81;20,87;9;2,31;23;5,92;41;10,56;3;0,77;2;0,51;119;30,67;1;0,25;3;0,77;50;12,88;4;1,03;30;7,73;1;0,25
3;201;8;2;B;613;451;162;446;8;5;122;27,05;14;3,1;25;5,54;58;12,86;1;0,22;5;1,1;101;22,39;7;1,55;0;0;54;11,97;3;0,66;47;10,42;1;0,22
3;201;8;2;C;597;408;190;404;9;4;102;25;15;3,67;26;6,37;41;10,04;5;1,22;3;0,73;93;22,79;4;0,98;1;0,24;51;12,5;12;2,94;41;10,04;1;0,24
3;201;8;3;A;568;390;178;390;8;0;76;19,48;3;0,76;21;5,38;47;12,05;3;0,76;2;0,51;109;27,94;2;0,51;3;0,76;64;16,41;6;1,53;45;11,53;1;0,25
3;201;8;3;B;672;463;209;459;13;4;105;22,67;9;1,94;22;4,75;58;12,52;4;0,86;4;0,86;132;28,5;6;1,29;1;0,21;47;10,15;7;1,51;50;10,79;1;0,21
3;201;8;3;C;624;405;219;401;7;4;95;23,45;7;1,72;24;5,92;41;10,12;4;0,98;2;0,49;100;24,69;9;2,22;2;0,49;59;14,56;9;2,22;42;10,37;0;0
3;201;8;4;A;537;391;147;388;8;3;69;17,64;7;1,79;16;4,09;42;10,74;8;2,04;0;0;106;27,1;2;0,51;1;0,25;67;17,13;6;1,53;56;14,32;0;0
3;201;8;4;B;493;350;143;345;10;5;67;19,14;7;2;15;4,28;45;12,85;4;1,14;1;0,28;77;22;7;2;0;0;69;19,71;2;0,57;41;11,71;0;0
3;201;8;5;A;446;332;114;329;3;3;87;26,2;7;2,1;14;4,21;35;10,54;2;0,6;3;0,9;89;26,8;4;1,2;0;0;33;9,93;6;1,8;44;13,25;2;0,6
3;201;8;5;B;452;327;125;323;4;4;74;22,62;6;1,83;17;5,19;42;12,84;1;0,3;2;0,61;88;26,91;4;1,22;1;0,3;30;9,17;2;0,61;50;15,29;2;0,61
3;201;8;6;A;475;339;136;335;11;4;107;31,56;4;1,17;26;7,66;37;10,91;4;1,17;2;0,58;58;17,1;6;1,76;3;0,88;36;10,61;6;1,76;34;10,02;1;0,29
3;201;8;6;B;482;321;161;319;9;2;97;30,21;2;0,62;29;9,03;30;9,34;13;4,04;7;2,18;67;20,87;5;1,55;2;0,62;30;9,34;7;2,18;21;6,54;0;0
3;206;1;1;A;510;404;106;399;14;5;115;28,46;6;1,48;21;5,19;49;12,12;1;0,24;6;1,48;68;16,83;10;2,47;5;1,23;82;20,29;7;1,73;14;3,46;1;0,24
3;206;1;1;B;508;397;111;387;12;10;141;35,51;4;1;16;4,03;43;10,83;2;0,5;4;1;64;16,12;5;1,25;11;2,77;64;16,12;6;1,51;15;3,77;0;0
3;206;1;2;A;524;387;137;380;12;7;127;32,81;8;2,06;30;7,75;32;8,26;1;0,25;4;1,03;70;18,08;4;1,03;4;1,03;72;18,6;2;0,51;12;3,1;2;0,51
3;206;1;2;B;531;378;153;373;14;5;133;35,18;5;1,32;31;8,2;36;9,52;5;1,32;3;0,79;62;16,4;9;2,38;4;1,05;59;15,6;3;0,79;9;2,38;0;0
3;213;1;1;U;115;85;30;85;4;0;6;7,05;2;2,35;6;7,05;3;3,52;1;1,17;0;0;22;25,88;3;3,52;2;2,35;33;38,82;3;3,52;0;0;0;0
3;221;1;1;A;569;400;169;393;6;7;86;21,5;5;1,25;19;4,75;30;7,5;0;0;1;0,25;100;25;6;1,5;0;0;129;32,25;2;0,5;9;2,25;0;0
3;221;1;1;B;607;418;189;410;3;8;90;21,53;4;0,95;34;8,13;23;5,5;2;0,47;1;0,23;104;24,88;3;0,71;0;0;127;30,38;1;0,23;18;4,3;0;0
3;226;1;1;U;595;355;240;347;8;8;47;13,23;0;0;16;4,5;10;2,81;0;0;0;0;54;15,21;1;0,28;0;0;205;57,74;1;0,28;5;1,4;0;0
3;229;1;1;U;51;38;13;38;1;0;17;44,73;0;0;4;10,52;2;5,26;0;0;0;0;2;5,26;0;0;0;0;7;18,42;1;2,63;4;10,52;0;0
3;234;1;1;U;151;103;48;103;7;0;42;40,77;1;0,97;5;4,85;16;15,53;0;0;0;0;13;12,62;0;0;0;0;11;10,67;0;0;8;7,76;0;0
3;236;1;1;A;669;446;223;442;1;4;179;40,13;0;0;38;8,52;13;2,91;3;0,67;1;0,22;77;17,26;6;1,34;3;0,67;108;24,21;3;0,67;9;2,01;1;0,22
3;236;1;1;B;649;449;200;449;8;0;132;29,39;3;0,66;45;10,02;13;2,89;1;0,22;8;1,78;115;25,61;6;1,33;0;0;83;18,48;7;1,55;28;6,23;0;0
3;239;1;1;U;302;269;32;261;13;8;93;34,57;2;0,74;13;4,83;6;2,23;0;0;0;0;83;30,85;6;2,23;0;0;41;15,24;0;0;4;1,48;0;0
3;240;1;1;U;549;369;180;367;14;2;45;12,19;2;0,54;8;2,16;18;4,87;1;0,27;2;0,54;102;27,64;3;0,81;0;0;164;44,44;4;1,08;4;1,08;0;0
3;244;1;1;U;148;79;69;78;2;1;17;21,51;0;0;4;5,06;3;3,79;2;2,53;0;0;26;32,91;3;3,79;0;0;19;24,05;0;0;1;1,26;1;1,26
3;246;1;1;U;150;114;36;113;7;1;44;38,59;0;0;1;0,87;15;13,15;0;0;0;0;18;15,78;2;1,75;0;0;7;6,14;9;7,89;10;8,77;0;0
3;250;1;1;A;431;302;129;298;3;4;57;18,87;5;1,65;25;8,27;12;3,97;2;0,66;2;0,66;94;31,12;1;0,33;1;0,33;86;28,47;1;0,33;9;2,98;0;0
3;250;1;1;B;575;380;195;375;14;5;54;14,21;5;1,31;21;5,52;28;7,36;1;0,26;0;0;115;30,26;4;1,05;0;0;116;30,52;4;1,05;13;3,42;0;0
3;250;1;1;C;541;336;207;330;10;6;46;13,69;1;0,29;32;9,52;34;10,11;2;0,59;1;0,29;84;25;3;0,89;1;0,29;97;28,86;4;1,19;15;4,46;0;0
3;250;1;2;U;552;334;218;322;9;12;43;12,87;2;0,59;18;5,38;21;6,28;0;0;0;0;91;27,24;4;1,19;0;0;128;38,32;1;0,29;5;1,49;0;0
3;250;2;1;U;781;504;277;494;17;10;53;10,51;1;0,19;18;3,57;17;3,37;3;0,59;0;0;192;38,09;3;0,59;0;0;174;34,52;1;0,19;15;2,97;0;0
3;253;1;1;U;125;96;29;96;2;0;13;13,54;3;3,12;0;0;3;3,12;0;0;1;1,04;30;31,25;0;0;0;0;39;40,62;3;3,12;2;2,08;0;0
3;258;1;1;A;836;559;277;554;16;5;141;25,22;10;1,78;28;5;52;9,3;3;0,53;0;0;127;22,71;10;1,78;2;0,35;127;22,71;6;1,07;31;5,54;1;0,17
3;258;1;1;B;825;537;288;528;11;9;130;24,2;7;1,3;33;6,14;72;13,4;6;1,11;3;0,55;116;21,6;1;0,18;0;0;124;23,09;5;0,93;19;3,53;1;0,18
3;258;2;1;A;622;434;188;429;8;5;107;24,65;10;2,3;15;3,45;41;9,44;3;0,69;0;0;93;21,42;8;1,84;1;0,23;110;25,34;5;1,15;28;6,45;0;0
3;258;2;1;B;620;421;199;419;15;2;96;22,8;6;1,42;15;3,56;49;11,63;1;0,23;1;0,23;103;24,46;5;1,18;1;0,23;89;21,14;1;0,23;37;8,78;0;0
3;258;2;2;A;571;375;196;373;15;2;94;25,06;4;1,06;12;3,2;56;14,93;3;0,8;2;0,53;66;17,6;2;0,53;0;0;89;23,73;3;0,8;26;6,93;1;0,26
3;258;2;2;B;578;372;206;371;11;1;98;26,34;5;1,34;16;4,3;39;10,48;4;1,07;3;0,8;91;24,46;2;0,53;4;1,07;66;17,74;3;0,8;28;7,52;1;0,26
3;258;2;2;C;503;326;177;319;13;7;73;22,39;7;2,14;21;6,44;39;11,96;0;0;2;0,61;68;20,85;5;1,53;1;0,3;62;19,01;1;0,3;27;8,28;0;0
3;258;2;3;A;767;523;244;518;12;5;137;26,19;9;1,72;27;5,16;49;9,36;2;0,38;0;0;121;23,13;1;0,19;3;0,57;116;22,17;8;1,52;33;6,3;0;0
3;258;2;3;B;770;531;239;526;14;5;141;26,55;9;1,69;27;5,08;58;10,92;5;0,94;0;0;102;19,2;0;0;3;0,56;128;24,1;7;1,31;31;5,83;1;0,18
3;258;2;4;A;790;570;220;565;20;5;117;20,52;10;1,75;16;2,8;84;14,73;2;0,35;1;0,17;152;26,66;4;0,7;0;0;124;21,75;5;0,87;30;5,26;0;0
3;258;2;4;B;740;510;230;503;17;7;124;24,31;16;3,13;20;3,92;68;13,33;4;0,78;1;0,19;91;17,84;4;0,78;1;0,19;121;23,72;10;1,96;26;5,09;0;0
3;259;1;1;U;506;372;134;369;7;3;48;12,9;1;0,26;21;5,64;25;6,72;1;0,26;2;0,53;90;24,19;5;1,34;3;0,8;152;40,86;2;0,53;12;3,22;0;0
3;262;1;1;U;211;160;51;158;1;2;51;31,87;4;2,5;3;1,87;12;7,5;0;0;0;0;55;34,37;7;4,37;0;0;14;8,75;1;0,62;10;6,25;0;0
3;263;1;1;U;246;191;55;189;2;2;18;9,42;1;0,52;8;4,18;12;6,28;0;0;0;0;49;25,65;0;0;0;0;97;50,78;1;0,52;1;0,52;0;0
3;264;1;1;U;173;111;58;108;0;3;25;22,52;0;0;9;8,1;7;6,3;1;0,9;0;0;40;36,03;1;0,9;0;0;23;20,72;0;0;2;1,8;0;0
3;901;1;1;A;491;315;176;315;5;0;108;34,28;2;0,63;20;6,34;63;20;3;0,95;1;0,31;48;15,23;8;2,53;0;0;33;10,47;3;0,95;19;6,03;2;0,63
3;901;1;1;B;491;320;171;315;9;5;149;46,56;7;2,18;26;8,12;40;12,5;4;1,25;1;0,31;37;11,56;8;2,5;0;0;18;5,62;0;0;15;4,68;1;0,31
3;901;1;2;A;492;336;156;329;7;7;118;35,11;8;2,38;34;10,11;44;13,09;3;0,89;2;0,59;57;16,96;4;1,19;0;0;26;7,73;4;1,19;21;6,25;1;0,29
3;901;1;2;B;456;302;154;297;7;5;94;31,12;4;1,32;21;6,95;46;15,23;4;1,32;2;0,66;59;19,53;6;1,98;4;1,32;22;7,28;3;0,99;24;7,94;1;0,33
3;901;1;3;A;650;425;225;422;11;3;151;35,52;8;1,88;40;9,41;74;17,41;9;2,11;1;0,23;58;13,64;2;0,47;0;0;38;8,94;3;0,7;27;6,35;0;0
3;901;1;3;B;715;438;277;434;8;4;157;35,84;3;0,68;30;6,84;84;19,17;2;0,45;3;0,68;62;14,15;2;0,45;1;0,22;42;9,58;5;1,14;29;6,62;6;1,36
3;901;1;4;A;578;395;183;387;9;8;125;31,64;4;1,01;17;4,3;66;16,7;3;0,75;3;0,75;68;17,21;6;1,51;2;0,5;52;13,16;4;1,01;26;6,58;2;0,5
3;901;1;4;B;554;366;188;363;8;3;124;33,87;3;0,81;16;4,37;50;13,66;2;0,54;5;1,36;67;18,3;6;1,63;1;0,27;55;15,02;4;1,09;18;4,91;4;1,09
3;901;1;4;C;521;373;148;371;11;2;141;37,8;8;2,14;13;3,48;50;13,4;5;1,34;5;1,34;67;17,96;6;1,6;0;0;35;9,38;2;0,53;27;7,23;1;0,26
3;901;1;5;A;610;373;237;364;7;9;100;26,8;4;1,07;26;6,97;57;15,28;2;0,53;0;0;78;20,91;5;1,34;0;0;47;12,6;8;2,14;28;7,5;2;0,53
3;901;1;5;B;636;420;216;412;7;8;131;31,19;5;1,19;32;7,61;57;13,57;5;1,19;0;0;82;19,52;4;0,95;0;0;54;12,85;4;0,95;30;7,14;1;0,23
3;901;1;5;C;569;350;219;349;7;1;85;24,28;10;2,85;21;6;67;19,14;4;1,14;2;0,57;73;20,85;3;0,85;1;0,28;45;12,85;6;1,71;25;7,14;0;0
3;901;1;6;A;720;471;249;471;9;0;136;28,87;8;1,69;36;7,64;74;15,71;5;1,06;1;0,21;92;19,53;5;1,06;0;0;56;11,88;5;1,06;35;7,43;9;1,91
3;901;1;6;B;705;437;268;434;11;3;102;23,34;12;2,74;43;9,83;81;18,53;5;1,14;0;0;66;15,1;6;1,37;0;0;59;13,5;8;1,83;35;8;6;1,37
3;901;1;7;A;504;339;164;338;4;1;78;23;4;1,17;15;4,42;56;16,51;1;0,29;1;0,29;70;20,64;6;1,76;1;0,29;61;17,99;4;1,17;36;10,61;1;0,29
3;901;1;7;B;535;391;144;389;10;2;107;27,36;6;1,53;19;4,85;51;13,04;1;0,25;4;1,02;83;21,22;6;1,53;0;0;64;16,36;7;1,79;30;7,67;1;0,25
3;901;1;7;C;477;332;145;329;9;3;69;20,78;6;1,8;15;4,51;39;11,74;1;0,3;4;1,2;94;28,31;1;0,3;0;0;57;17,16;2;0,6;32;9,63;0;0
3;901;1;8;A;541;342;199;340;11;2;104;30,4;3;0,87;20;5,84;40;11,69;4;1,16;0;0;88;25,73;9;2,63;3;0,87;37;10,81;2;0,58;18;5,26;1;0,29
3;901;1;8;B;560;371;189;370;9;1;129;34,77;4;1,07;22;5,92;40;10,78;7;1,88;2;0,53;79;21,29;7;1,88;0;0;36;9,7;6;1,61;28;7,54;1;0,26
3;901;1;8;C;557;365;192;358;13;7;114;31,23;13;3,56;20;5,47;46;12,6;5;1,36;0;0;66;18,08;5;1,36;0;0;41;11,23;2;0,54;31;8,49;2;0,54
3;901;1;9;A;451;258;193;254;6;4;61;23,64;8;3,1;15;5,81;39;15,11;1;0,38;1;0,38;50;19,37;5;1,93;0;0;45;17,44;5;1,93;17;6,58;1;0,38
3;901;1;9;B;460;295;165;292;8;3;69;23,38;9;3,05;13;4,4;45;15,25;0;0;0;0;78;26,44;2;0,67;1;0,33;42;14,23;2;0,67;22;7,45;1;0,33
3;901;1;10;A;620;416;204;412;11;4;95;22,83;4;0,96;21;5,04;65;15,62;1;0,24;2;0,48;108;25,96;6;1,44;0;0;56;13,46;5;1,2;38;9,13;0;0
3;901;1;10;B;644;445;199;438;12;7;73;16,4;7;1,57;19;4,26;59;13,25;2;0,44;0;0;110;24,71;5;1,12;0;0;89;20;4;0,89;53;11,91;5;1,12
3;901;1;10;C;598;377;221;370;9;7;91;24,13;8;2,12;14;3,71;40;10,61;3;0,79;2;0,53;89;23,6;3;0,79;0;0;68;18,03;5;1,32;38;10,07;0;0
3;901;1;11;A;711;459;252;455;16;4;179;38,99;3;0,65;44;9,58;34;7,4;1;0,21;2;0,43;84;18,3;9;1,96;3;0,65;39;8,49;6;1,3;34;7,4;1;0,21
3;901;1;11;B;653;455;198;449;14;6;173;38,02;9;1,97;33;7,25;43;9,45;5;1,09;3;0,65;79;17,36;13;2,85;2;0,43;41;9,01;4;0,87;30;6,59;0;0
3;902;1;1;A;556;376;180;376;13;0;118;31,38;10;2,65;13;3,45;27;7,18;4;1,06;1;0,26;87;23,13;8;2,12;1;0,26;50;13,29;10;2,65;34;9,04;0;0
3;902;1;1;B;457;293;164;280;15;13;95;32,42;0;0;22;7,5;25;8,53;1;0,34;0;0;64;21,84;5;1,7;1;0,34;30;10,23;1;0,34;21;7,16;0;0
3;902;1;1;C;541;356;185;349;5;7;116;32,58;9;2,52;27;7,58;38;10,67;2;0,56;0;0;82;23,03;5;1,4;1;0,28;42;11,79;7;1,96;15;4,21;0;0
3;902;1;2;A;681;419;262;414;7;5;125;29,83;8;1,9;28;6,68;39;9,3;5;1,19;2;0,47;98;23,38;8;1,9;2;0,47;48;11,45;9;2,14;35;8,35;0;0
3;902;1;2;B;683;405;277;399;12;6;127;31,35;11;2,71;38;9,38;36;8,88;11;2,71;3;0,74;81;20;5;1,23;0;0;50;12,34;2;0,49;23;5,67;0;0
3;902;1;2;C;685;452;233;449;16;3;151;33,4;16;3,53;32;7,07;47;10,39;8;1,76;2;0,44;92;20,35;8;1,76;1;0,22;36;7,96;6;1,32;34;7,52;0;0
3;903;1;1;A;609;397;212;391;1;6;85;21,41;4;1;24;6,04;44;11,08;4;1;0;0;102;25,69;4;1;0;0;83;20,9;9;2,26;28;7,05;3;0,75
3;903;1;1;B;744;501;243;494;3;7;105;20,95;1;0,19;31;6,18;77;15,36;4;0,79;0;0;130;25,94;8;1,59;1;0,19;90;17,96;14;2,79;30;5,98;0;0
3;903;1;2;A;552;329;223;328;2;1;72;21,88;2;0,6;21;6,38;57;17,32;1;0,3;1;0,3;59;17,93;12;3,64;0;0;75;22,79;4;1,21;22;6,68;0;0
3;903;1;2;B;560;327;233;326;6;1;80;24,46;1;0,3;18;5,5;56;17,12;1;0,3;0;0;63;19,26;13;3,97;0;0;45;13,76;9;2,75;34;10,39;0;0
3;903;1;3;A;724;451;272;447;4;4;93;20,62;7;1,55;31;6,87;57;12,63;0;0;2;0,44;98;21,72;5;1,1;3;0,66;91;20,17;18;3,99;37;8,2;1;0,22
3;903;1;3;B;734;465;269;462;16;3;116;24,94;3;0,64;23;4,94;84;18,06;2;0,43;0;0;101;21,72;4;0,86;0;0;67;14,4;8;1,72;37;7,95;1;0,21
3;903;1;5;A;555;349;206;345;4;5;77;22,06;5;1,43;38;10,88;56;16,04;2;0,57;2;0,57;71;20,34;4;1,14;1;0,28;53;15,18;5;1,43;27;7,73;0;0
3;903;1;5;B;608;383;225;374;7;9;95;24,8;8;2,08;27;7,04;54;14,09;4;1,04;0;0;87;22,71;2;0,52;1;0,26;52;13,57;8;2,08;29;7,57;0;0
3;903;1;6;A;438;243;195;240;3;3;53;21,81;2;0,82;19;7,81;33;13,58;0;0;0;0;44;18,1;8;3,29;0;0;45;18,51;5;2,05;28;11,52;0;0
3;903;1;6;B;409;247;162;245;3;2;56;22,67;4;1,61;18;7,28;37;14,97;0;0;1;0,4;63;25,5;3;1,21;0;0;32;12,95;7;2,83;21;8,5;0;0
3;904;1;1;A;796;530;266;527;17;3;102;19,24;10;1,88;35;6,6;39;7,35;4;0,75;0;0;164;30,94;2;0,37;0;0;130;24,52;5;0,94;19;3,58;0;0
3;904;1;1;B;782;520;262;520;14;0;131;25,19;7;1,34;32;6,15;45;8,65;2;0,38;1;0,19;187;35,96;2;0,38;0;0;85;16,34;3;0,57;11;2,11;0;0
3;906;1;1;A;596;385;211;380;11;5;93;24,15;11;2,85;26;6,75;47;12,2;0;0;4;1,03;64;16,62;2;0,51;6;1,55;48;12,46;10;2,59;57;14,8;1;0,25
3;906;1;1;B;490;324;166;320;10;4;85;26,23;8;2,46;23;7,09;44;13,58;3;0,92;1;0,3;53;16,35;4;1,23;1;0,3;28;8,64;13;4,01;46;14,19;1;0,3
3;906;1;2;A;736;538;198;531;18;7;162;30,11;15;2,78;41;7,62;44;8,17;7;1,3;1;0,18;110;20,44;2;0,37;0;0;76;14,12;5;0,92;47;8,73;3;0,55
3;906;1;2;B;630;482;148;474;19;8;146;30,29;18;3,73;28;5,8;62;12,86;0;0;0;0;106;21,99;4;0,82;0;0;50;10,37;2;0,41;37;7,67;2;0,41
3;907;1;1;A;625;461;164;454;11;7;169;36,65;9;1,95;42;9,11;40;8,67;5;1,08;1;0,21;69;14,96;18;3,9;0;0;43;9,32;8;1,73;38;8,24;1;0,21
3;907;1;1;B;651;471;180;460;11;11;183;38,85;9;1,91;30;6,36;46;9,76;5;1,06;0;0;67;14,22;17;3,6;2;0,42;45;9,55;11;2,33;33;7;1;0,21
3;907;1;1;C;639;463;176;461;21;2;188;40,6;9;1,94;35;7,55;39;8,42;1;0,21;2;0,43;56;12,09;16;3,45;3;0,64;50;10,79;10;2,15;29;6,26;2;0,43
3;907;1;2;A;684;460;223;457;14;3;150;32,6;13;2,82;38;8,26;44;9,56;7;1,52;2;0,43;87;18,91;14;3,04;5;1,08;42;9,13;4;0,86;37;8,04;0;0
3;907;1;2;B;666;456;210;453;14;3;162;35,52;5;1,09;34;7,45;39;8,55;6;1,31;1;0,21;79;17,32;11;2,41;0;0;59;12,93;3;0,65;39;8,55;1;0,21
3;907;1;3;A;564;369;195;366;11;3;111;30,08;10;2,71;15;4,06;32;8,67;6;1,62;2;0,54;72;19,51;11;2,98;2;0,54;58;15,71;6;1,62;29;7,85;1;0,27
3;907;1;3;B;574;390;184;382;15;8;98;25,12;2;0,51;20;5,12;57;14,61;3;0,76;3;0,76;55;14,1;16;4,1;0;0;71;18,2;10;2,56;32;8,2;0;0
