cod_muni;municipio;distrito;seccion;mesa;censo_inicial;certif_alta;certif_correc;electores;votos_electores;votos_interv;votos_blanco;votos_nulos;votos_total;PACMA;MÁS MADRID;PSOE;PH;ULEG;Cs;FE de las JONS;PCAS-TC;PUM+J;P-LIB;PP;PCTE;VOX;UPYD;PODEMOS-IU
079;Madrid;2;040;A;784;0;0;784;569;0;0;2;569;4;128;135;0;0;83;1;0;1;0;142;0;36;1;36
079;Madrid;2;040;B;660;0;0;660;490;0;4;2;490;6;90;122;1;0;95;0;0;2;0;96;0;38;0;34
079;Madrid;2;041;A;698;0;0;698;470;0;1;3;470;1;119;129;0;0;71;0;1;0;0;80;0;27;0;38
079;Madrid;2;041;B;769;0;0;769;523;0;1;0;523;5;111;148;0;0;93;1;1;0;0;87;2;36;0;38
079;Madrid;2;042;A;671;0;0;671;496;0;4;2;496;2;83;126;0;0;91;1;0;2;0;119;1;25;1;39
079;Madrid;2;042;B;772;0;0;772;561;0;4;2;561;1;133;137;0;0;75;0;0;1;0;130;1;44;0;33
079;Madrid;2;043;U;808;0;0;808;538;0;1;3;538;3;116;155;0;0;74;0;0;0;0;117;0;29;0;40
079;Madrid;2;044;A;625;0;0;625;418;0;0;1;418;0;92;119;0;0;76;0;1;0;0;81;0;15;0;33
079;Madrid;2;044;B;685;0;0;685;440;0;1;4;440;2;94;137;0;0;57;2;0;0;0;90;0;27;1;25
079;Madrid;2;045;U;768;0;0;768;508;0;4;3;508;4;130;141;0;0;54;0;0;0;0;104;0;19;1;48
079;Madrid;2;046;A;455;0;0;455;285;0;0;0;285;3;82;80;0;0;44;0;0;0;0;41;1;9;0;25
079;Madrid;2;046;B;479;0;0;479;278;0;0;0;278;2;69;93;0;0;32;0;0;2;0;44;0;12;0;24
079;Madrid;2;047;A;539;0;0;539;318;1;1;2;319;1;86;94;1;0;44;0;0;0;0;50;0;7;1;32
079;Madrid;2;047;B;490;0;0;490;288;0;0;0;288;0;79;106;0;0;35;0;0;1;0;36;0;12;0;19
079;Madrid;2;048;U;830;0;0;830;529;0;0;3;529;4;119;149;0;0;70;0;0;2;0;90;0;44;0;48
079;Madrid;2;049;A;660;0;0;660;533;0;1;3;533;2;97;145;0;0;119;1;1;0;0;104;0;39;1;20
079;Madrid;2;049;B;674;0;0;674;543;0;4;1;543;2;109;156;0;0;121;0;0;0;1;90;0;27;1;31
079;Madrid;2;050;A;569;0;0;569;368;0;1;1;368;1;68;88;1;0;68;0;0;0;0;78;1;33;1;27
079;Madrid;2;050;B;564;0;0;564;379;0;1;0;379;4;73;105;0;0;54;0;0;0;0;77;1;34;2;28
079;Madrid;2;051;A;754;0;0;754;587;0;2;3;587;1;111;155;0;0;91;0;1;3;0;125;0;41;2;52
079;Madrid;2;051;B;669;0;0;669;520;0;5;1;520;3;106;138;0;0;96;0;0;1;0;110;0;28;1;31
079;Madrid;2;052;A;513;0;0;513;423;0;3;2;423;1;96;123;0;0;83;0;0;0;0;57;0;33;1;24
079;Madrid;2;052;B;595;0;0;595;470;0;3;0;470;3;102;120;0;0;90;0;0;0;0;78;0;32;0;42
079;Madrid;2;053;A;730;0;0;730;575;0;1;0;575;2;117;134;1;0;105;0;0;1;0;139;1;50;0;24
079;Madrid;2;053;B;656;0;0;656;522;0;0;0;522;4;84;135;0;0;91;0;0;0;0;131;0;47;0;30
079;Madrid;2;054;U;903;0;0;903;611;0;0;2;611;4;136;160;0;0;83;0;2;3;0;135;1;46;1;38
079;Madrid;2;055;A;507;0;0;507;372;0;7;2;372;1;72;106;0;0;58;0;0;1;0;84;0;24;0;17
079;Madrid;2;055;B;457;0;0;457;351;0;1;0;351;2;77;100;0;0;55;0;0;0;0;87;0;17;0;12
079;Madrid;2;056;U;838;0;0;838;589;0;2;2;589;3;115;143;1;0;106;3;1;1;2;138;0;38;0;34
079;Madrid;2;057;A;529;0;0;529;344;0;0;1;344;6;87;95;0;0;53;0;0;0;0;57;0;21;0;24
079;Madrid;2;057;B;540;0;0;540;340;0;1;4;340;1;74;94;0;0;41;0;0;0;0;76;0;27;0;22
079;Madrid;2;058;A;590;0;0;590;391;0;3;0;391;2;91;100;0;0;64;0;0;0;0;78;2;26;1;24
079;Madrid;2;058;B;545;0;0;545;353;0;0;2;353;3;68;89;0;0;48;0;0;0;2;81;0;31;1;28
079;Madrid;2;059;U;560;0;0;560;384;1;0;0;385;1;95;102;0;0;64;0;0;0;0;84;0;29;0;10
079;Madrid;2;060;A;499;0;0;499;360;0;1;0;360;2;68;94;0;0;51;0;1;0;0;92;0;24;0;27
079;Madrid;2;060;B;505;0;0;505;353;0;0;2;353;4;73;80;0;0;59;0;0;0;0;95;1;19;0;20
079;Madrid;2;061;U;664;0;0;664;474;1;2;3;475;4;104;94;0;0;81;0;1;0;0;117;1;47;0;21
079;Madrid;2;062;U;753;0;0;753;518;0;2;3;518;2;127;130;0;0;74;0;0;0;0;89;1;43;0;47
079;Madrid;2;063;A;660;0;0;660;483;1;2;1;484;4;104;101;0;0;84;0;0;1;0;112;0;34;0;41
079;Madrid;2;063;B;579;0;0;579;401;0;1;1;401;2;82;104;0;0;67;0;0;1;0;73;1;35;0;34
079;Madrid;2;064;A;657;0;0;657;482;0;0;4;482;0;85;103;2;0;78;0;0;0;0;133;0;33;1;43
079;Madrid;2;064;B;713;0;0;713;509;1;3;1;510;3;101;115;0;0;91;1;0;1;0;130;0;30;0;34
079;Madrid;2;065;A;586;0;0;586;407;0;1;3;407;2;98;97;0;0;57;0;0;0;0;84;0;31;1;33
079;Madrid;2;065;B;637;0;0;637;414;0;2;2;414;3;83;108;0;0;59;0;0;0;0;97;0;26;1;33
079;Madrid;2;066;A;541;0;0;541;385;0;2;3;385;3;75;98;0;1;92;0;0;1;0;72;0;20;0;18
079;Madrid;2;066;B;762;0;0;762;568;0;1;1;568;2;134;148;0;0;103;0;0;0;0;104;0;43;0;32
079;Madrid;2;066;C;642;0;0;642;459;0;3;0;459;1;101;113;0;0;116;1;0;1;0;77;0;28;0;18
079;Madrid;2;067;A;510;0;0;510;325;0;2;1;325;5;83;86;1;0;49;0;3;0;0;45;0;15;2;33
079;Madrid;2;067;B;551;0;0;551;345;0;0;0;345;2;90;99;0;0;52;0;0;0;0;59;0;17;0;26
079;Madrid;2;068;U;859;0;0;859;514;1;1;4;515;1;137;147;0;0;73;1;2;0;0;85;2;25;1;36
079;Madrid;2;069;U;671;0;0;671;484;0;0;0;484;2;103;113;1;0;77;0;0;2;0;99;0;48;1;38
079;Madrid;2;070;A;511;0;0;511;402;0;0;0;402;1;96;111;0;0;49;0;0;0;0;88;0;30;1;26
079;Madrid;2;070;B;547;0;0;547;419;0;1;0;419;3;91;115;0;0;67;1;0;0;0;93;0;21;0;27
079;Madrid;2;071;A;565;0;0;565;422;0;4;1;422;1;92;126;0;0;66;1;1;0;1;84;0;24;1;20
079;Madrid;2;071;B;629;0;0;629;460;0;1;0;460;2;90;121;0;0;78;1;0;0;0;104;0;35;1;27
079;Madrid;2;072;A;606;0;0;606;457;0;5;1;457;2;101;104;0;0;65;0;0;0;0;109;0;29;1;40
079;Madrid;2;072;B;680;0;0;680;527;0;3;2;527;4;146;112;0;0;67;0;1;0;2;117;0;30;0;43
079;Madrid;2;073;A;702;0;0;702;534;1;0;2;535;3;120;122;0;0;103;1;0;0;1;113;0;32;3;35
079;Madrid;2;073;B;658;0;0;658;496;0;4;3;496;2;108;133;1;0;75;0;0;0;1;107;0;26;0;36
079;Madrid;2;074;A;702;0;0;702;524;0;1;4;524;6;118;111;0;0;80;0;2;1;0;127;1;45;2;26
079;Madrid;2;074;B;707;0;0;707;509;0;7;1;509;1;104;114;0;0;73;0;0;2;0;117;2;48;0;40
079;Madrid;2;075;A;671;0;0;671;467;0;1;2;467;3;113;130;1;0;68;0;0;0;0;88;1;28;1;31
079;Madrid;2;075;B;711;0;0;711;480;0;0;1;480;3;136;123;0;0;68;0;0;2;2;78;0;26;1;40
079;Madrid;2;077;U;870;0;0;870;612;0;0;3;612;3;152;177;0;0;86;0;0;0;0;105;1;38;2;45
079;Madrid;2;078;U;623;0;0;623;436;0;0;1;436;2;99;107;0;0;67;0;0;0;1;104;1;32;0;22
079;Madrid;2;079;A;481;0;0;481;353;0;1;1;353;2;76;88;0;0;49;1;1;1;0;78;0;31;0;24
079;Madrid;2;079;B;513;0;0;513;356;0;3;1;356;2;70;85;0;0;63;1;0;0;0;82;0;24;0;25
079;Madrid;2;080;U;743;0;0;743;578;0;2;0;578;2;77;117;0;0;97;0;0;1;0;202;2;51;0;27
079;Madrid;2;081;U;845;0;0;845;596;1;1;2;597;0;107;160;0;0;97;0;0;0;0;150;2;54;0;24
079;Madrid;2;082;U;872;0;0;872;541;0;8;3;541;6;156;126;1;1;87;0;1;2;0;90;0;30;0;30
079;Madrid;2;083;U;834;0;0;834;627;0;1;0;627;2;134;163;0;0;132;0;1;2;0;81;1;68;0;42
079;Madrid;2;085;A;568;0;0;568;474;0;0;0;474;2;99;144;0;0;72;0;1;0;0;102;0;18;2;34
079;Madrid;2;085;B;517;0;0;517;423;0;0;3;423;3;77;115;0;1;68;0;0;0;0;109;0;25;0;22
079;Madrid;2;086;A;530;0;0;530;394;1;0;0;395;0;89;104;1;0;75;0;0;0;0;67;0;32;0;27
079;Madrid;2;086;B;571;0;0;571;441;0;2;0;441;3;79;126;8;0;74;0;0;0;0;82;1;35;0;31
079;Madrid;2;087;A;574;0;0;574;471;0;0;1;471;3;83;120;1;0;118;0;0;1;0;98;1;27;2;16
079;Madrid;2;087;B;615;0;0;615;487;0;3;4;487;4;95;99;0;0;104;0;0;0;0;118;0;34;1;25
079;Madrid;2;087;C;645;0;0;645;533;0;2;2;533;2;83;138;1;0;105;1;0;0;0;128;0;56;0;15
079;Madrid;2;088;U;585;0;0;585;409;0;3;2;409;4;103;112;0;0;56;0;0;3;0;81;0;23;1;21
079;Madrid;2;089;A;461;0;0;461;381;0;0;3;381;1;61;85;0;0;71;1;0;0;0;98;0;38;2;21
079;Madrid;2;089;B;458;0;0;458;368;0;1;0;368;1;56;102;1;0;62;0;0;0;0;96;1;36;0;12
079;Madrid;2;090;A;766;0;0;766;618;0;1;1;618;3;146;173;0;0;129;0;1;1;0;93;0;36;1;33
079;Madrid;2;090;B;766;0;0;766;587;0;6;2;587;3;136;166;0;0;105;1;0;1;0;90;1;50;2;24
079;Madrid;2;091;A;524;0;0;524;401;0;2;3;401;0;91;92;0;0;55;1;0;0;0;109;0;28;1;19
079;Madrid;2;091;B;459;0;0;459;353;0;1;1;353;1;71;93;0;0;69;0;0;0;0;87;0;21;1;8
079;Madrid;2;092;A;789;0;0;789;620;0;2;0;620;3;122;158;1;0;104;0;1;0;1;144;0;48;0;36
079;Madrid;2;092;B;823;0;0;823;649;0;2;1;649;8;129;183;0;1;88;0;0;0;0;153;0;50;0;34
079;Madrid;2;093;A;624;0;0;624;476;0;3;4;476;3;115;140;0;0;99;0;0;0;0;55;1;21;1;34
079;Madrid;2;093;B;662;0;0;662;500;0;1;1;500;2;122;170;0;0;83;2;0;0;0;55;0;31;0;33
079;Madrid;2;094;A;771;0;0;771;640;0;0;2;640;2;111;153;0;0;131;1;0;1;0;168;0;52;2;17
079;Madrid;2;094;B;729;0;0;729;618;0;5;1;618;1;88;147;0;0;138;0;1;1;1;165;0;46;0;24
079;Madrid;2;095;A;622;0;0;622;523;0;0;1;523;2;104;156;0;0;94;0;0;0;0;95;0;44;0;27
079;Madrid;2;095;B;631;0;0;631;542;0;4;2;542;2;109;133;0;0;120;2;0;1;0;104;0;34;0;31
079;Madrid;2;096;A;670;0;0;670;562;0;3;0;562;2;85;129;0;0;156;0;0;0;1;138;0;28;0;20
079;Madrid;2;096;B;730;0;0;730;596;0;2;0;596;3;88;145;0;0;193;0;0;0;0;98;0;40;0;27
079;Madrid;2;097;U;818;0;0;818;656;0;4;0;656;2;125;197;0;0;153;0;0;2;1;98;0;34;0;40
079;Madrid;2;098;U;900;0;0;900;695;0;1;2;695;0;141;153;0;0;182;0;2;0;0;122;0;60;0;32
079;Madrid;2;099;A;601;0;0;601;471;0;0;2;471;1;110;93;0;0;134;0;0;0;0;54;0;56;0;21
079;Madrid;2;099;B;666;0;0;666;494;0;6;0;494;1;119;113;0;0;127;0;0;0;0;67;0;33;0;28
079;Madrid;2;100;A;571;0;0;571;449;1;4;3;450;1;80;106;0;0;112;0;1;0;0;89;1;33;0;20
079;Madrid;2;100;B;593;0;0;593;451;0;2;0;451;1;101;93;0;0;103;0;1;0;0;85;2;38;1;24
079;Madrid;2;101;A;531;0;0;531;442;0;4;1;442;1;98;109;0;0;127;0;0;0;0;58;0;25;2;17
079;Madrid;2;101;B;527;0;0;527;440;0;2;0;440;1;99;109;0;0;110;0;0;1;0;76;0;22;1;19
079;Madrid;2;102;A;687;0;0;687;537;0;2;1;537;2;101;153;0;0;108;0;0;0;0;103;0;31;0;36
079;Madrid;2;102;B;766;0;0;766;584;0;3;1;584;1;99;156;0;0;157;0;1;0;0;98;0;44;0;24
079;Madrid;2;103;A;879;0;0;879;676;0;3;1;676;3;104;155;0;0;199;0;0;2;0;134;0;56;1;18
079;Madrid;2;103;B;895;0;0;895;685;0;3;0;685;4;118;130;0;0;216;0;0;0;0;150;0;50;0;14
079;Madrid;2;104;A;578;0;0;578;444;0;2;2;444;2;100;110;0;0;119;0;0;0;0;66;0;28;1;14
079;Madrid;2;104;B;704;0;0;704;548;0;0;0;548;3;130;128;0;0;129;0;0;0;1;93;0;38;0;26
079;Madrid;2;104;C;657;0;0;657;506;0;7;3;506;2;106;111;0;0;132;0;0;1;0;77;0;42;0;25
079;Madrid;2;105;A;572;0;0;572;425;0;3;2;425;1;68;96;0;0;115;0;0;0;0;90;0;36;0;14
079;Madrid;2;105;B;631;0;0;631;490;0;1;0;490;0;79;112;0;0;134;0;0;1;0;109;1;32;0;21
079;Madrid;2;105;C;631;0;0;631;484;0;2;1;484;4;95;109;1;0;127;3;0;1;0;97;1;27;0;16
079;Madrid;2;106;A;520;0;0;520;413;0;1;0;413;1;85;104;0;0;96;0;1;0;0;71;0;28;1;25
079;Madrid;2;106;B;656;0;0;656;526;0;6;0;526;1;107;113;0;0;129;0;0;0;0;96;0;47;2;25
079;Madrid;2;106;C;649;0;0;649;519;0;1;1;519;1;119;146;0;0;102;0;0;0;0;91;0;32;0;26
079;Madrid;2;107;A;548;0;0;548;419;0;0;2;419;0;77;112;0;0;88;0;0;0;0;91;1;25;0;23
079;Madrid;2;107;B;552;0;0;552;417;0;2;4;417;1;73;106;0;0;98;0;0;0;1;76;0;33;1;22
079;Madrid;2;108;U;830;0;0;830;670;0;2;3;670;2;97;170;0;0;153;0;0;0;0;171;0;52;1;19
079;Madrid;2;109;A;591;0;0;591;462;0;2;2;462;2;67;130;0;0;93;0;0;0;0;95;0;39;2;30
079;Madrid;2;109;B;621;0;0;621;481;0;3;1;481;1;79;127;0;0;103;0;0;0;0;101;0;42;0;24
079;Madrid;2;110;A;555;0;0;555;450;0;2;1;450;1;78;140;0;0;114;0;0;0;0;64;0;30;2;18
079;Madrid;2;110;B;609;0;0;609;507;0;0;3;507;4;92;132;0;0;140;0;1;0;0;89;0;29;2;15
079;Madrid;2;111;A;503;0;0;503;402;0;1;0;402;1;85;122;0;1;87;0;0;0;0;60;0;35;0;10
079;Madrid;2;111;B;524;0;0;524;422;0;2;1;422;2;91;120;1;0;88;0;0;0;0;58;0;38;2;19
079;Madrid;2;112;A;566;0;0;566;470;0;0;0;470;3;86;118;0;0;111;0;0;1;0;89;0;41;1;20
079;Madrid;2;112;B;653;0;0;653;538;0;1;1;538;1;76;150;0;0;135;0;0;0;0;116;0;36;3;19
079;Madrid;3;001;A;772;0;0;772;646;0;1;2;646;0;99;158;0;0;177;0;1;0;0;142;0;45;0;21
079;Madrid;3;001;B;697;0;0;697;589;0;8;0;589;1;97;140;0;0;128;0;0;0;0;151;0;37;2;25
079;Madrid;3;002;U;742;0;0;742;502;0;2;2;502;1;100;121;0;0;87;0;1;1;0;118;0;36;0;33
079;Madrid;3;003;U;734;0;0;734;560;1;2;2;561;0;89;133;0;0;103;0;0;0;0;150;0;45;0;37
079;Madrid;3;004;U;758;0;0;758;558;1;7;4;559;4;101;122;1;0;108;1;0;1;1;132;0;46;1;30
079;Madrid;3;005;U;541;0;0;541;385;0;0;2;385;4;79;111;0;0;68;0;0;0;0;82;0;25;0;14
079;Madrid;3;006;A;544;0;0;544;421;0;2;2;421;1;78;105;0;0;91;0;0;0;0;100;1;22;1;18
079;Madrid;3;006;B;672;0;0;672;530;0;3;1;530;1;98;126;0;0;115;0;0;0;0;134;0;34;0;18
079;Madrid;3;006;C;597;0;0;597;465;0;0;2;465;2;64;143;0;0;79;0;0;0;0;124;0;39;0;12
079;Madrid;3;007;U;709;0;0;709;505;0;1;2;505;2;110;163;0;0;87;0;0;1;0;78;0;34;0;27
079;Madrid;3;008;U;881;0;0;881;659;0;7;3;659;1;111;154;1;0;146;0;0;0;0;149;1;56;0;30
079;Madrid;3;009;U;811;0;0;811;619;0;3;1;619;4;85;150;0;0;100;0;0;0;0;195;0;46;0;35
079;Madrid;3;010;U;858;0;0;858;655;0;2;1;655;2;95;162;0;0;99;1;0;0;0;206;0;55;0;32
079;Madrid;3;011;U;838;0;0;838;625;0;0;0;625;1;121;170;1;0;99;0;0;0;0;150;1;51;0;31
079;Madrid;3;012;U;824;0;0;824;662;0;2;0;662;1;87;150;0;1;148;0;0;0;0;176;0;54;0;43
079;Madrid;3;013;U;833;0;0;833;640;0;1;0;640;3;111;169;1;0;120;0;0;1;3;160;1;51;0;19
079;Madrid;3;014;A;481;0;0;481;375;0;1;4;375;0;58;83;0;1;58;1;1;0;0;118;0;33;1;16
079;Madrid;3;014;B;520;0;0;520;388;0;2;0;388;3;75;84;0;0;76;0;0;0;0;104;0;30;0;14
079;Madrid;3;015;U;797;0;0;797;578;0;0;1;578;2;92;154;0;0;97;0;0;0;1;155;0;51;0;25
079;Madrid;3;016;U;606;0;0;606;413;1;2;3;414;1;69;131;0;0;62;0;0;1;1;87;0;37;0;20
079;Madrid;3;017;A;496;0;0;496;365;0;1;1;365;4;62;90;1;0;51;0;0;1;0;103;0;36;0;15
079;Madrid;3;017;B;502;0;0;502;382;0;2;0;382;3;46;88;0;0;91;0;0;0;0;107;0;33;0;12
079;Madrid;3;018;A;743;0;0;743;555;0;3;2;555;2;84;116;0;0;102;2;0;0;0;167;0;56;0;21
079;Madrid;3;018;B;745;0;0;745;536;0;2;3;536;1;89;133;0;0;102;0;0;0;0;141;0;43;0;22
079;Madrid;3;019;A;760;0;0;760;609;0;0;0;609;2;74;122;0;0;138;1;0;0;0;204;0;53;1;14
079;Madrid;3;019;B;802;0;0;802;627;0;4;0;627;3;64;99;0;0;127;0;0;0;0;251;1;59;1;18
079;Madrid;3;020;A;554;0;0;554;398;0;2;1;398;1;73;97;0;0;81;0;0;0;0;97;0;33;0;13
079;Madrid;3;020;B;487;0;0;487;340;0;1;0;340;0;60;98;0;0;47;1;1;2;1;91;0;26;1;11
079;Madrid;3;021;A;703;0;0;703;486;0;4;1;486;8;79;115;0;0;98;0;0;1;0;115;0;39;1;25
079;Madrid;3;021;B;650;0;0;650;470;0;1;2;470;4;80;133;0;0;87;0;0;0;0;103;0;42;0;18
079;Madrid;3;022;U;765;0;0;765;529;0;3;0;529;8;70;139;0;2;110;1;0;0;0;122;0;38;0;36
079;Madrid;3;023;U;802;0;0;802;597;0;3;4;597;3;88;154;0;1;127;0;0;0;0;142;2;49;2;22
079;Madrid;3;024;A;507;0;0;507;380;0;6;1;380;0;60;98;0;0;84;0;0;0;0;73;0;37;1;20
079;Madrid;3;024;B;494;0;0;494;382;0;2;2;382;6;75;92;0;0;73;0;1;0;1;78;1;31;2;18
079;Madrid;3;025;A;591;0;0;591;457;0;1;2;457;2;106;103;0;0;106;0;0;1;0;81;0;30;1;24
079;Madrid;3;025;B;706;0;0;706;555;0;3;1;555;8;92;129;0;0;137;0;0;0;0;117;0;36;0;32
079;Madrid;3;025;C;665;0;0;665;515;0;1;5;515;2;102;121;0;0;124;0;2;0;0;95;0;34;0;29
079;Madrid;3;026;A;740;0;0;740;546;0;2;3;546;1;81;133;0;0;123;1;1;1;0;133;0;42;1;24
079;Madrid;3;026;B;646;0;0;646;504;0;3;1;504;3;97;127;0;0;95;0;1;0;0;130;0;29;1;17
079;Madrid;3;027;A;484;0;0;484;340;0;1;2;340;1;61;76;0;0;66;0;2;1;0;79;0;31;1;19
079;Madrid;3;027;B;486;0;0;486;354;0;2;1;354;2;73;110;0;0;61;2;0;1;0;58;0;28;0;16
079;Madrid;3;028;A;590;0;0;590;445;0;5;0;445;2;90;120;1;0;89;0;0;0;0;75;1;35;1;26
079;Madrid;3;028;B;566;0;0;566;432;0;4;0;432;1;70;128;0;0;91;0;1;1;0;95;0;23;0;18
079;Madrid;3;029;A;565;0;0;565;457;0;2;0;457;1;68;100;1;0;119;0;0;1;0;125;0;28;0;12
079;Madrid;3;029;B;592;0;0;592;468;0;2;3;468;5;66;99;0;0;116;0;0;0;0;116;1;44;0;16
079;Madrid;3;030;U;653;0;0;653;530;0;5;1;530;0;43;78;0;0;129;0;0;0;0;224;1;44;0;5
079;Madrid;3;031;U;892;0;0;892;683;0;4;3;683;2;80;122;0;0;168;3;0;0;1;228;0;52;1;19
079;Madrid;3;032;A;481;0;0;481;379;0;3;0;379;2;47;77;0;0;74;0;1;1;0;121;0;39;0;14
079;Madrid;3;032;B;424;0;0;424;350;0;0;1;350;2;38;82;0;0;69;0;0;0;1;123;0;23;0;11
079;Madrid;3;033;A;613;0;0;613;481;0;5;3;481;2;75;125;0;0;87;0;0;0;0;130;0;37;0;17
079;Madrid;3;033;B;656;0;0;656;508;0;5;4;508;1;82;105;0;0;100;0;1;0;1;149;0;39;0;21
079;Madrid;3;034;A;605;0;0;605;503;0;2;1;503;1;64;113;0;0;119;0;0;0;0;146;0;40;0;17
079;Madrid;3;034;B;554;0;0;554;447;0;0;2;447;3;57;101;0;0;109;0;0;0;0;128;0;29;0;18
079;Madrid;3;035;A;459;0;0;459;389;0;1;1;389;0;48;79;1;0;95;0;0;0;0;118;0;32;0;14
079;Madrid;3;035;B;495;0;0;495;394;0;1;1;394;1;47;78;0;0;79;0;0;0;0;147;0;27;1;12
079;Madrid;3;036;U;769;0;0;769;631;0;2;1;631;1;65;129;0;1;139;0;0;1;0;216;0;54;1;21
079;Madrid;3;037;A;572;0;0;572;476;0;2;2;476;0;39;70;0;0;149;1;0;0;0;156;0;49;0;8
079;Madrid;3;037;B;557;0;0;557;469;0;0;3;469;1;35;88;0;0;108;0;0;1;0;156;1;61;1;14
079;Madrid;3;038;U;882;0;0;882;720;0;2;2;720;6;48;120;0;0;158;0;0;1;0;298;0;72;0;13
079;Madrid;3;039;U;707;0;0;707;596;0;5;0;596;2;54;126;0;0;123;0;0;0;0;200;1;68;0;17
079;Madrid;3;040;U;660;0;0;660;527;0;1;0;527;1;52;101;0;0;118;1;0;0;0;187;0;48;0;18
079;Madrid;3;041;A;502;0;0;502;395;0;1;2;395;2;50;81;0;0;89;0;0;0;0;133;0;25;0;12
079;Madrid;3;041;B;459;0;0;459;368;0;1;3;368;0;36;72;1;0;80;1;0;1;0;122;0;43;1;7
079;Madrid;3;042;A;484;0;0;484;354;0;1;1;354;5;58;68;0;0;67;1;0;0;0;117;0;24;0;12
079;Madrid;3;042;B;474;0;0;474;351;0;1;1;351;2;47;78;0;0;76;0;0;0;0;112;1;20;1;12
079;Madrid;3;044;U;889;0;0;889;706;0;2;1;706;3;118;152;0;0;164;1;0;0;1;173;0;62;5;24
079;Madrid;3;045;U;895;0;0;895;709;0;6;1;709;5;87;168;0;0;141;0;1;1;0;219;1;59;1;19
079;Madrid;3;046;U;721;0;0;721;559;0;3;0;559;0;55;102;0;0;137;0;0;0;0;190;0;57;1;14
079;Madrid;3;047;A;664;0;0;664;461;0;4;3;461;2;62;70;0;0;96;0;0;0;0;151;0;57;2;14
079;Madrid;3;047;B;654;0;0;654;468;0;5;0;468;2;45;97;0;0;99;0;0;0;0;142;0;63;0;15
079;Madrid;3;048;U;899;0;0;899;618;0;2;0;618;1;80;141;0;0;131;1;0;1;0;186;0;53;1;21
079;Madrid;3;049;A;679;0;0;679;508;0;2;1;508;0;57;129;0;0;88;1;0;0;0;150;0;52;1;27
079;Madrid;3;049;B;759;0;0;759;592;0;1;2;592;1;63;139;0;0;118;0;1;0;0;188;0;48;1;30
079;Madrid;3;050;A;557;0;0;557;427;0;2;4;427;1;50;90;0;0;97;0;0;1;0;119;1;44;1;17
079;Madrid;3;050;B;529;0;0;529;404;0;2;1;404;4;64;99;0;0;82;0;0;0;0;112;1;29;1;9
079;Madrid;3;051;U;863;0;0;863;660;0;3;2;660;4;97;129;0;0;131;0;0;0;2;197;0;68;0;27
079;Madrid;3;052;U;773;0;0;773;583;0;0;2;583;4;108;147;1;0;112;0;0;0;0;125;0;49;1;34
079;Madrid;3;053;A;564;0;0;564;412;0;2;1;412;1;59;103;0;0;71;0;0;0;0;119;0;40;0;16
079;Madrid;3;053;B;499;0;0;499;374;0;1;0;374;3;71;89;0;0;67;0;0;0;0;101;0;29;2;11
079;Madrid;3;054;A;542;0;0;542;388;0;3;2;388;0;47;77;0;0;70;1;0;0;0;142;0;37;0;9
079;Madrid;3;054;B;508;0;0;508;377;0;2;0;377;0;52;78;0;0;82;0;0;0;0;112;0;40;1;10
079;Madrid;3;055;U;724;0;0;724;463;0;2;1;463;3;88;114;0;0;92;0;0;1;0;106;1;31;2;22
079;Madrid;3;056;U;861;0;0;861;639;0;3;0;639;3;92;160;0;0;129;0;0;1;1;166;2;61;0;21
079;Madrid;3;057;U;846;0;0;846;621;0;0;1;621;2;75;125;0;0;144;0;0;1;1;201;0;52;1;18
079;Madrid;3;058;A;447;0;0;447;320;0;1;1;320;1;44;71;0;0;62;0;0;0;0;97;0;37;0;6
079;Madrid;3;058;B;461;0;0;461;326;0;1;2;326;2;42;84;0;0;63;0;0;0;0;89;1;28;1;13
079;Madrid;3;059;U;889;0;0;889;649;0;8;1;649;7;83;136;0;0;123;0;0;0;0;203;1;65;2;20
079;Madrid;3;060;U;542;0;0;542;403;0;1;1;403;0;66;86;0;0;82;0;0;0;0;119;0;31;0;17
079;Madrid;3;061;U;649;0;0;649;446;0;1;0;446;0;54;118;1;0;92;0;1;2;1;103;0;55;0;18
079;Madrid;3;063;U;617;0;0;617;456;1;5;1;457;1;45;81;0;0;110;0;0;1;0;138;0;62;1;12
079;Madrid;3;064;U;761;0;0;761;558;1;0;1;559;5;37;94;0;0;153;3;0;1;0;199;0;50;0;16
079;Madrid;3;065;A;583;0;0;583;432;0;1;5;432;2;37;78;1;0;103;0;0;0;0;139;0;47;3;16
079;Madrid;3;065;B;531;0;0;531;416;0;1;1;416;2;27;82;0;0;94;0;0;1;0;146;0;44;0;18
079;Madrid;3;066;U;701;0;0;701;505;0;1;0;505;3;48;101;0;0;94;0;0;0;0;177;0;63;0;18
079;Madrid;3;067;A;484;0;0;484;368;0;0;0;368;0;39;50;0;0;71;0;0;0;0;168;0;37;0;3
079;Madrid;3;067;B;451;0;0;451;324;0;0;2;324;0;38;70;0;0;58;0;0;0;0;120;0;30;0;6
079;Madrid;3;069;U;730;0;0;730;480;0;3;0;480;0;44;48;0;0;104;0;0;0;1;206;0;58;1;15
079;Madrid;3;070;U;580;0;0;580;408;0;0;0;408;1;9;44;0;0;109;0;0;0;0;179;0;60;1;5
079;Madrid;3;071;A;534;0;0;534;374;0;3;1;374;0;33;71;0;0;79;0;0;0;1;148;0;33;0;5
