cod_muni;municipio;distrito;seccion;mesa;censo_inicial;certif_alta;certif_correc;electores;votos_electores;votos_interv;votos_nulos;votos_blancos;votos_total;P.P.;P.S.O.E.;ESPAÑA 2000;AES;PODEMOS;ULEG;PCAS-TC;C`s;UPyD;P-LIB;LA COALICIÓN NACIONAL;IUCM - LV;SAIn;PH;P.C.P.E.;FE de las JONS;PACMA;RECORTES CERO;VOX
014;Arganda del Rey;1;010;A;857;0;0;857;577;2;12;13;579;190;147;1;0;108;0;0;68;11;0;2;16;0;0;0;0;9;0;2
014;Arganda del Rey;1;010;B;832;0;0;832;531;2;9;8;533;212;125;0;0;91;0;0;47;9;0;0;20;0;0;0;2;5;1;4
014;Arganda del Rey;1;011;A;655;0;0;655;368;3;4;3;371;116;92;2;0;65;0;0;53;13;0;0;15;0;0;0;0;5;1;2
014;Arganda del Rey;1;011;B;710;0;0;710;370;3;1;3;373;103;112;0;1;58;2;2;57;10;0;0;18;0;0;0;1;4;0;1
014;Arganda del Rey;1;012;A;620;0;0;620;400;4;4;5;404;144;102;0;1;64;0;0;47;5;0;0;22;0;1;1;0;5;3;0
014;Arganda del Rey;1;012;B;623;0;0;623;397;2;8;5;399;126;101;0;1;55;1;1;55;8;0;0;26;0;1;1;2;7;1;0
014;Arganda del Rey;1;013;A;779;0;0;779;429;4;7;10;433;95;118;0;0;92;0;1;58;15;0;0;23;0;1;0;1;10;1;1
014;Arganda del Rey;1;013;B;775;0;0;775;463;3;6;7;466;111;106;0;1;112;0;0;67;18;0;0;23;0;0;1;2;12;0;0
014;Arganda del Rey;1;014;A;596;0;0;596;381;2;3;7;383;112;85;0;0;96;0;0;46;8;0;0;13;0;2;0;2;6;0;3
014;Arganda del Rey;1;014;B;573;0;0;573;377;2;5;7;379;102;90;1;0;94;0;0;39;12;0;2;16;0;1;0;0;8;0;2
014;Arganda del Rey;1;015;A;599;0;0;599;409;3;5;6;412;90;114;1;0;100;0;0;56;8;0;0;24;0;0;1;0;6;0;1
014;Arganda del Rey;1;015;B;603;0;0;603;398;2;8;3;400;82;103;0;0;103;0;0;47;7;0;0;29;0;0;0;3;8;3;4
014;Arganda del Rey;1;016;U;716;0;0;716;473;2;7;5;475;165;132;0;0;83;0;0;48;7;0;0;22;0;0;1;1;3;0;1
014;Arganda del Rey;1;017;A;742;0;0;742;495;4;4;2;499;166;110;2;0;88;0;0;63;19;0;0;26;0;0;0;2;9;2;6
014;Arganda del Rey;1;017;B;814;0;0;814;516;4;4;7;520;172;135;2;0;95;0;0;53;18;0;0;20;0;1;0;1;8;2;2
014;Arganda del Rey;1;018;U;977;0;0;977;622;3;14;13;625;218;176;1;0;97;0;0;61;11;0;2;21;1;0;2;1;5;1;1
014;Arganda del Rey;1;019;A;679;0;0;679;442;4;5;6;446;152;109;1;0;77;1;0;57;7;0;0;22;0;2;0;1;4;0;2
014;Arganda del Rey;1;019;B;656;0;0;656;441;2;7;4;443;145;91;2;1;80;0;1;66;10;0;0;21;0;0;1;0;11;0;3
014;Arganda del Rey;1;020;A;748;0;0;748;481;2;4;5;483;157;103;1;0;84;0;0;76;11;0;0;29;0;1;1;3;6;1;1
014;Arganda del Rey;1;020;B;760;0;0;760;514;2;11;10;516;186;113;1;0;90;0;2;64;10;0;0;20;0;2;0;1;3;0;3
014;Arganda del Rey;1;021;A;869;0;0;869;591;2;9;3;593;234;117;1;0;105;0;0;82;13;1;0;12;0;2;0;1;4;0;9
014;Arganda del Rey;1;021;B;909;0;0;909;623;2;9;7;625;224;125;5;0;105;0;0;97;14;0;0;25;0;1;1;0;6;0;6
014;Arganda del Rey;1;022;A;697;0;0;697;483;3;2;6;486;122;97;0;1;132;0;0;70;13;0;1;23;0;0;4;4;5;2;4
014;Arganda del Rey;1;022;B;728;0;0;728;510;5;3;8;515;111;109;4;0;131;0;0;94;12;0;1;27;0;0;1;2;8;2;2
014;Arganda del Rey;1;023;A;584;0;0;584;312;3;3;3;315;102;89;0;1;55;0;2;32;5;0;1;14;0;0;3;2;1;2;0
014;Arganda del Rey;1;023;B;606;0;0;606;384;2;3;5;386;94;83;1;0;106;0;0;50;7;2;0;20;0;0;1;3;10;0;1
014;Arganda del Rey;1;024;A;750;0;0;750;529;4;5;6;533;123;100;1;0;112;0;0;126;18;0;0;22;0;2;1;1;9;0;7
014;Arganda del Rey;1;024;B;694;0;0;694;496;3;6;7;499;128;110;2;0;88;1;1;116;13;1;0;8;0;2;2;1;6;0;7
014;Arganda del Rey;1;025;A;851;0;0;851;579;4;15;9;583;159;140;2;0;121;0;0;79;17;0;0;27;0;0;0;2;9;1;2
014;Arganda del Rey;1;025;B;917;0;0;917;622;4;11;9;626;166;128;0;0;138;0;0;115;25;0;0;25;0;2;0;1;5;1;0
014;Arganda del Rey;1;026;A;776;0;0;776;526;3;9;6;529;155;95;1;0;101;0;0;112;15;0;2;19;0;0;1;3;5;2;3
014;Arganda del Rey;1;026;B;864;1;0;865;541;1;10;11;542;148;91;1;0;121;0;0;114;17;0;0;16;0;2;0;1;6;1;3
015;Arroyomolinos;1;001;U;741;0;0;741;512;3;7;7;515;176;128;0;0;84;0;1;60;12;0;0;31;0;1;1;0;4;0;3
015;Arroyomolinos;1;002;A;723;0;0;723;502;1;3;7;503;168;141;1;0;77;0;0;68;10;0;0;20;0;0;1;0;1;0;6
015;Arroyomolinos;1;002;B;667;0;0;667;464;1;4;7;465;155;93;0;0;95;0;0;63;12;0;1;19;0;0;0;0;6;0;10
015;Arroyomolinos;1;003;A;677;0;0;677;470;3;2;6;473;173;97;1;0;80;0;0;75;14;0;0;13;0;0;0;2;1;0;9
015;Arroyomolinos;1;003;B;644;0;0;644;404;1;11;3;405;147;104;1;0;55;0;0;55;8;0;1;12;0;0;1;0;1;0;6
015;Arroyomolinos;1;004;A;654;0;0;654;463;3;4;5;466;169;64;0;0;83;0;0;92;15;0;1;17;0;0;0;3;6;0;7
015;Arroyomolinos;1;004;B;677;0;0;677;452;1;3;11;453;195;78;0;0;62;0;0;70;10;0;0;9;0;1;0;0;2;2;10
015;Arroyomolinos;1;005;A;621;0;0;621;453;3;4;7;456;139;108;0;0;78;1;0;92;12;0;0;5;0;1;0;2;2;0;5
015;Arroyomolinos;1;005;B;509;0;0;509;368;3;5;3;371;123;58;0;0;67;1;0;78;10;1;1;12;0;0;0;3;5;0;4
015;Arroyomolinos;1;006;A;717;0;0;717;516;1;4;8;517;127;79;1;0;124;0;0;133;16;0;0;11;0;0;0;1;4;1;8
015;Arroyomolinos;1;006;B;689;0;0;689;486;1;4;6;487;141;84;1;0;98;0;0;121;13;0;0;10;0;1;1;0;4;0;3
015;Arroyomolinos;1;007;A;713;0;0;713;493;1;3;4;494;159;101;0;0;78;1;0;94;24;1;0;17;0;0;0;0;8;0;4
015;Arroyomolinos;1;007;B;777;0;0;777;548;1;4;9;549;163;89;1;0;99;0;0;128;23;0;0;20;0;0;0;4;2;0;7
015;Arroyomolinos;1;008;A;959;0;0;959;698;1;13;3;699;176;111;1;0;135;0;0;188;21;1;2;24;1;0;0;1;9;0;13
015;Arroyomolinos;1;008;B;908;0;0;908;668;3;9;7;671;191;116;1;1;120;0;0;160;25;1;1;17;0;1;0;3;5;1;12
015;Arroyomolinos;1;009;A;690;0;0;690;461;3;5;6;464;134;78;1;1;73;0;0;129;15;0;0;13;1;0;2;0;3;1;2
015;Arroyomolinos;1;009;B;724;0;0;724;482;2;3;9;484;144;88;0;0;73;1;0;126;14;0;0;8;0;3;0;0;11;0;4
015;Arroyomolinos;1;010;A;658;0;0;658;471;3;4;7;474;148;93;0;0;89;1;1;99;12;0;0;8;0;1;0;0;9;0;2
015;Arroyomolinos;1;010;B;710;0;0;710;529;3;6;9;532;162;90;1;0;96;0;0;110;24;0;0;14;0;3;0;4;5;1;7
015;Arroyomolinos;1;011;A;843;0;0;843;600;3;6;10;603;163;102;2;0;113;0;1;152;17;0;0;23;0;0;0;0;9;0;5
015;Arroyomolinos;1;011;B;898;0;0;898;643;1;12;8;644;151;106;0;1;130;0;0;165;21;0;2;27;0;0;0;1;11;0;9
015;Arroyomolinos;1;012;A;549;3;0;552;377;1;1;8;378;74;65;0;0;91;1;0;96;14;0;0;14;0;0;1;2;6;2;3
015;Arroyomolinos;1;012;B;608;0;0;608;403;2;2;5;405;97;69;0;1;75;0;1;102;19;0;0;16;1;0;0;3;9;0;5
015;Arroyomolinos;1;013;U;762;0;0;762;437;3;1;5;440;104;83;0;2;117;0;0;78;8;2;0;20;0;0;0;1;17;0;2
015;Arroyomolinos;1;014;U;799;0;0;799;480;2;2;4;482;139;82;1;2;84;0;0;111;11;0;3;16;0;2;0;0;12;1;12
017;Batres;1;001;A;614;0;0;614;457;0;5;4;457;124;104;0;0;129;0;0;49;16;0;0;15;1;2;0;0;5;1;2
017;Batres;1;001;B;572;0;0;572;391;0;3;6;391;123;69;0;0;98;0;0;56;7;0;1;14;0;0;0;0;6;0;8
018;Becerril de la Sierra;1;001;A;824;0;0;824;637;1;14;0;638;248;152;0;0;106;0;0;61;9;1;0;38;0;0;0;3;2;0;4
018;Becerril de la Sierra;1;001;B;970;0;0;970;762;2;21;6;764;311;187;0;0;113;0;1;81;7;0;0;29;0;2;3;1;1;0;1
018;Becerril de la Sierra;1;002;A;582;0;0;582;418;2;1;5;420;200;70;1;0;68;0;0;42;10;0;1;12;0;0;0;0;1;0;9
018;Becerril de la Sierra;1;002;B;712;0;0;712;535;2;14;7;537;192;110;0;0;98;0;0;77;3;1;0;25;0;0;0;1;6;0;3
018;Becerril de la Sierra;1;002;C;638;0;0;638;461;1;6;6;462;187;92;0;0;81;0;0;52;9;0;0;18;0;0;0;1;4;0;6
019;Belmonte de Tajo;1;001;A;596;0;0;596;440;0;11;9;440;122;175;0;1;47;0;0;37;7;1;3;20;0;2;0;0;2;0;3
019;Belmonte de Tajo;1;001;B;658;0;0;658;462;2;12;8;464;129;154;0;0;74;0;0;32;5;1;8;24;0;2;1;0;7;2;5
020;Berzosa del Lozoya;1;001;U;145;0;0;145;109;0;2;0;109;41;20;0;0;34;0;0;7;1;0;0;2;0;1;0;0;1;0;0
022;Boadilla del Monte;1;001;A;619;0;0;619;411;2;6;8;413;166;89;1;1;64;0;0;41;10;1;0;11;0;0;1;1;4;1;8
022;Boadilla del Monte;1;001;B;586;0;0;586;366;1;4;4;367;152;85;2;2;56;0;0;38;5;0;1;4;0;0;1;0;4;1;8
022;Boadilla del Monte;1;002;U;608;0;0;608;433;1;2;2;434;321;27;0;0;26;0;0;35;4;0;0;3;0;0;0;0;2;0;12
022;Boadilla del Monte;1;003;A;864;0;0;864;618;1;6;6;619;313;78;1;0;46;0;0;113;9;1;1;5;1;0;0;0;5;0;34
022;Boadilla del Monte;1;003;B;923;0;0;923;660;1;2;6;661;344;90;0;1;57;0;0;109;15;0;8;0;0;0;0;1;6;0;22
022;Boadilla del Monte;1;004;A;752;0;0;752;510;2;0;7;512;336;39;0;0;25;0;0;70;3;1;1;7;0;0;1;1;3;0;18
022;Boadilla del Monte;1;004;B;826;0;0;826;607;1;4;7;608;384;51;0;1;32;0;0;93;2;0;2;4;0;1;0;0;2;1;24
022;Boadilla del Monte;1;005;A;589;0;0;589;415;0;1;3;415;175;70;3;0;50;0;0;79;13;0;0;11;0;0;1;1;5;0;3
022;Boadilla del Monte;1;005;B;526;0;0;526;400;1;4;7;401;189;52;0;2;50;0;0;63;12;0;1;6;0;0;0;0;2;0;13
022;Boadilla del Monte;1;006;A;631;0;0;631;442;1;1;4;443;164;85;0;0;79;0;0;71;4;0;0;18;0;0;1;0;2;0;14
022;Boadilla del Monte;1;006;B;628;0;0;628;449;1;7;6;450;177;83;1;0;60;0;0;68;11;0;1;24;0;1;0;0;6;0;5
022;Boadilla del Monte;1;007;A;613;0;0;613;457;1;1;5;458;211;57;0;1;58;0;0;94;9;0;0;12;0;0;1;1;3;0;5
022;Boadilla del Monte;1;007;B;630;0;0;630;461;1;0;4;462;212;74;0;2;55;1;0;80;8;0;0;11;1;0;1;0;1;0;12
022;Boadilla del Monte;1;008;U;774;0;0;774;446;2;4;13;448;161;95;3;1;72;0;3;61;12;0;1;4;1;0;2;1;6;2;6
022;Boadilla del Monte;1;009;U;851;0;0;851;644;1;5;3;645;423;49;0;0;28;0;1;91;8;4;1;5;1;0;0;1;2;0;23
022;Boadilla del Monte;1;010;A;753;0;0;753;522;0;1;7;522;269;85;0;0;41;0;0;75;12;0;0;11;0;0;1;2;9;0;9
022;Boadilla del Monte;1;010;B;754;0;0;754;505;0;0;3;505;218;97;0;1;56;0;0;91;14;0;0;8;0;0;0;5;4;1;7
022;Boadilla del Monte;1;011;A;640;0;0;640;463;2;5;7;465;169;76;0;1;94;0;0;73;8;1;0;12;0;0;0;0;7;1;11
022;Boadilla del Monte;1;011;B;584;0;0;584;417;0;5;5;417;138;81;1;0;75;0;0;64;15;0;1;12;1;1;1;1;5;1;10
022;Boadilla del Monte;1;012;A;761;0;0;761;547;0;2;8;547;217;95;0;0;69;0;0;112;11;0;0;14;0;1;0;0;6;0;12
022;Boadilla del Monte;1;012;B;688;0;0;688;472;0;6;5;472;196;86;0;0;56;0;0;88;8;0;0;6;0;0;0;0;5;0;16
022;Boadilla del Monte;1;013;A;974;0;0;974;732;0;4;11;732;337;110;0;2;69;0;0;157;13;0;0;11;0;0;0;0;4;0;14
022;Boadilla del Monte;1;013;B;859;0;0;859;644;0;9;7;644;279;117;1;1;50;0;0;123;15;2;1;14;0;1;0;1;6;0;17
022;Boadilla del Monte;1;014;A;542;0;0;542;427;2;5;4;429;213;47;0;0;35;1;0;101;6;2;0;4;0;0;0;0;1;0;10
022;Boadilla del Monte;1;014;B;581;0;0;581;442;1;7;5;443;214;60;1;1;44;0;0;86;8;0;0;5;0;0;0;0;4;0;8
022;Boadilla del Monte;1;015;A;722;0;0;722;554;0;1;9;554;222;95;0;0;58;0;0;117;13;0;0;20;0;0;1;2;5;0;11
022;Boadilla del Monte;1;015;B;739;0;0;739;550;1;7;8;551;223;90;0;1;82;0;0;91;13;0;0;12;0;0;0;0;6;1;17
022;Boadilla del Monte;1;016;A;580;0;0;580;434;1;1;1;435;177;79;0;1;33;0;0;118;4;0;0;10;0;1;1;0;2;0;7
022;Boadilla del Monte;1;016;B;613;0;0;613;470;0;5;8;470;203;78;0;1;38;0;0;106;8;0;0;4;0;0;0;1;7;0;11
022;Boadilla del Monte;1;017;A;648;0;0;648;471;1;7;8;472;172;93;1;1;53;0;0;103;3;0;1;9;0;0;0;2;4;1;14
022;Boadilla del Monte;1;017;B;708;0;0;708;537;2;8;6;539;224;83;0;0;71;0;0;94;11;1;0;13;0;0;0;2;5;1;20
022;Boadilla del Monte;1;018;A;632;0;0;632;449;1;4;4;450;186;75;0;1;54;0;0;87;10;0;2;10;0;0;0;2;3;0;12
022;Boadilla del Monte;1;018;B;695;0;0;695;530;0;2;4;530;244;83;0;1;57;0;0;96;10;0;2;9;0;1;0;2;4;1;14
022;Boadilla del Monte;1;018;C;659;0;0;659;486;1;4;12;487;221;80;0;1;49;0;0;88;9;0;0;8;0;0;1;0;5;2;7
022;Boadilla del Monte;1;019;A;691;0;0;691;458;2;1;4;460;200;80;0;0;43;0;0;92;10;0;0;12;0;0;0;3;1;1;13
022;Boadilla del Monte;1;019;B;732;0;0;732;474;1;7;7;475;216;68;0;1;46;0;0;92;6;0;0;5;0;0;0;1;7;0;19
022;Boadilla del Monte;1;020;A;677;0;0;677;509;0;4;5;509;240;78;0;0;35;0;0;116;9;0;1;3;0;0;0;2;3;0;13
022;Boadilla del Monte;1;020;B;715;0;0;715;502;1;5;4;503;261;70;0;1;22;0;0;114;11;0;0;4;0;0;0;0;2;0;9
022;Boadilla del Monte;1;021;A;630;0;0;630;500;1;3;1;501;190;83;0;1;66;0;0;106;18;0;0;14;0;0;0;0;6;0;13
022;Boadilla del Monte;1;021;B;648;0;0;648;496;1;4;7;497;189;72;0;0;72;0;0;105;20;0;0;5;0;1;0;0;7;1;14
022;Boadilla del Monte;1;022;A;606;0;0;606;432;1;2;2;433;217;66;0;0;45;0;0;71;4;0;0;4;0;1;0;0;5;0;16
022;Boadilla del Monte;1;022;B;503;0;0;503;364;1;2;4;365;185;49;0;0;29;0;0;71;8;0;0;6;0;0;0;1;1;0;9
022;Boadilla del Monte;1;023;A;669;0;0;669;491;1;2;10;492;229;74;1;0;44;0;0;97;10;0;0;3;1;0;0;0;2;1;18
022;Boadilla del Monte;1;023;B;614;0;0;614;457;1;0;10;458;196;74;0;0;47;0;1;107;8;0;0;3;1;0;0;1;3;0;7
022;Boadilla del Monte;1;024;A;541;0;0;541;407;0;5;7;407;165;55;0;0;50;0;0;90;5;1;0;14;0;1;0;0;3;1;10
022;Boadilla del Monte;1;024;B;487;0;0;487;357;1;6;6;358;138;57;1;1;36;0;0;78;13;0;0;8;0;1;0;1;2;0;10
022;Boadilla del Monte;1;025;A;652;0;0;652;466;1;2;8;467;257;45;0;1;25;0;0;95;10;0;0;5;0;0;0;1;3;0;15
022;Boadilla del Monte;1;025;B;683;0;0;683;497;0;3;5;497;230;71;0;0;39;0;0;112;9;0;0;14;0;0;0;0;1;0;13
024;Braojos;1;001;U;151;0;0;151;136;0;1;0;136;70;34;0;0;12;0;0;9;1;0;0;4;0;0;0;1;1;0;3
025;Brea de Tajo;1;001;U;433;0;0;433;351;0;7;7;351;212;68;0;0;24;0;0;19;3;0;0;7;0;0;1;1;2;0;0
026;Brunete;1;001;A;487;0;0;487;330;3;2;4;333;170;54;1;1;38;0;0;43;5;0;2;6;0;0;0;2;2;0;3
026;Brunete;1;001;B;512;0;0;512;361;3;3;1;364;154;75;0;0;60;0;0;33;9;0;1;18;0;2;1;1;1;1;4
026;Brunete;1;002;A;540;0;0;540;342;2;3;2;344;126;73;0;0;71;0;0;47;4;0;0;13;0;0;1;0;3;0;1
026;Brunete;1;002;B;553;0;0;553;350;1;7;3;351;121;78;0;0;73;0;0;49;3;0;1;7;0;0;1;2;3;0;3
026;Brunete;1;003;A;549;0;0;549;422;1;4;8;423;195;81;0;0;59;0;0;42;6;0;0;17;0;0;1;0;6;0;4
026;Brunete;1;003;B;569;0;0;569;404;2;5;4;406;194;66;0;1;59;0;0;42;7;0;0;14;0;1;0;0;4;2;7
026;Brunete;1;004;A;660;0;0;660;435;2;3;8;437;149;74;0;1;90;0;0;79;5;0;0;15;0;0;3;0;9;0;1
026;Brunete;1;004;B;706;0;0;706;455;3;5;10;458;151;82;0;0;73;0;0;92;6;0;0;17;0;0;4;2;6;0;10
026;Brunete;1;005;A;815;0;0;815;556;2;13;11;558;211;109;1;1;83;0;0;81;5;0;0;25;0;1;0;1;8;0;8
026;Brunete;1;005;B;827;0;0;827;551;3;8;11;554;231;106;0;0;65;0;0;79;5;0;2;33;0;0;0;1;3;1;9
027;Buitrago del Lozoya;1;001;A;615;0;0;615;427;1;8;6;428;161;103;1;0;71;0;0;46;5;0;0;22;0;1;0;0;3;0;1
027;Buitrago del Lozoya;1;001;B;590;0;0;590;400;0;5;3;400;168;108;0;0;54;0;0;33;5;1;0;18;0;0;0;1;0;1;3
028;Bustarviejo;1;001;A;828;0;0;828;622;2;5;7;624;174;137;1;2;168;1;1;52;14;1;1;37;1;0;1;6;7;0;8
028;Bustarviejo;1;001;B;902;0;0;902;670;0;11;11;670;230;145;0;0;174;0;0;53;9;1;0;24;0;0;0;2;7;2;1
029;Cabanillas de la Sierra;1;001;U;540;0;0;540;443;0;7;9;443;190;82;1;0;73;0;0;53;7;0;0;10;0;0;0;1;5;0;5
031;Cadalso de los Vidrios;1;001;A;594;0;0;594;491;2;7;6;493;224;188;1;0;30;0;0;17;0;0;0;17;0;0;1;1;1;0;0
031;Cadalso de los Vidrios;1;001;B;785;0;0;785;641;1;14;3;642;290;250;0;0;46;0;0;18;2;0;1;14;0;0;0;1;2;0;1
031;Cadalso de los Vidrios;1;001;C;660;0;0;660;517;3;13;5;520;248;175;2;0;50;0;0;13;2;1;0;8;0;0;0;1;1;0;1
032;Camarma de Esteruelas;1;001;A;852;0;0;852;582;0;10;11;582;166;158;12;0;113;0;0;72;12;0;0;16;0;0;0;0;5;0;7
032;Camarma de Esteruelas;1;001;B;886;0;0;886;586;1;18;4;587;163;157;18;0;90;0;1;91;10;0;0;23;0;0;1;0;3;0;8
032;Camarma de Esteruelas;1;002;A;721;0;0;721;481;1;14;7;482;138;172;5;0;60;0;0;46;9;0;0;26;0;0;1;0;3;0;1
032;Camarma de Esteruelas;1;002;B;697;0;0;697;462;2;10;15;464;139;130;8;0;64;0;0;56;5;0;0;31;0;0;0;2;0;0;4
032;Camarma de Esteruelas;1;003;A;804;0;0;804;560;1;7;5;561;176;139;13;1;103;0;0;66;17;0;0;24;0;0;2;0;6;0;2
032;Camarma de Esteruelas;1;003;B;777;0;0;777;529;1;6;3;530;173;134;4;0;95;0;0;72;15;0;0;22;0;0;0;0;5;0;1
033;Campo Real;1;001;A;570;0;0;570;364;3;4;2;367;142;76;1;0;53;0;0;60;2;0;1;18;1;0;0;1;5;0;1
033;Campo Real;1;001;B;518;0;0;518;315;3;5;5;318;121;73;1;0;51;0;0;45;4;0;1;7;0;0;0;1;4;0;0
033;Campo Real;1;002;A;800;0;0;800;556;1;9;7;557;261;112;2;2;61;0;1;74;5;0;1;12;0;0;0;4;3;0;3
033;Campo Real;1;002;B;855;0;0;855;562;4;10;3;566;216;137;0;0;70;0;0;74;7;1;1;25;1;0;0;3;13;3;2
033;Campo Real;1;003;A;553;0;0;553;389;3;3;4;392;176;86;1;0;48;0;0;51;4;2;1;8;0;1;1;2;3;0;1
033;Campo Real;1;003;B;520;0;0;520;357;3;6;2;360;148;66;1;0;42;0;0;63;2;0;2;15;1;0;0;1;6;2;3
034;Canencia;1;001;U;358;0;0;358;277;0;4;8;277;154;53;1;0;24;0;0;14;2;0;0;14;0;0;1;1;0;0;1
035;Carabaña;1;001;A;674;0;0;674;516;0;12;5;516;195;174;0;1;72;0;0;22;3;0;0;26;0;0;0;0;4;0;2
035;Carabaña;1;001;B;701;0;0;701;539;2;13;7;541;217;167;0;0;60;0;0;45;4;0;0;19;0;2;1;1;4;0;1
036;Casarrubuelos;1;001;A;650;0;0;650;465;1;2;3;466;145;78;1;0;87;0;0;76;6;0;0;50;0;1;1;3;9;0;4
036;Casarrubuelos;1;001;B;723;0;0;723;486;2;10;3;488;152;87;0;0;108;0;0;50;11;1;0;58;1;0;0;0;4;0;3
036;Casarrubuelos;1;002;A;548;0;0;548;391;1;8;4;392;88;68;0;0;97;1;0;47;4;0;0;66;0;1;2;1;4;0;1
036;Casarrubuelos;1;002;B;566;0;0;566;426;1;9;5;427;118;74;0;0;113;0;0;45;2;0;0;48;0;0;0;2;11;0;0
037;Cenicientos;1;001;U;852;0;0;852;711;2;23;3;713;261;324;0;0;44;0;11;28;2;0;0;13;0;0;1;1;2;0;0
037;Cenicientos;1;002;U;743;0;0;743;577;2;9;4;579;168;286;0;0;45;0;7;25;7;0;0;26;0;0;0;0;1;0;1
038;Cercedilla;1;001;A;784;0;0;784;577;1;21;4;578;209;183;0;0;74;0;0;39;2;0;0;36;0;2;1;1;3;0;3
038;Cercedilla;1;001;B;674;0;0;674;517;0;11;10;517;170;176;0;0;63;0;0;47;4;0;0;33;0;0;0;0;2;0;1
038;Cercedilla;1;001;C;554;0;0;554;418;0;13;7;418;136;105;0;0;83;0;0;35;2;0;0;27;1;3;1;0;3;0;2
038;Cercedilla;1;002;A;516;0;0;516;359;2;8;7;361;96;82;1;0;81;0;1;41;8;0;0;25;0;0;0;0;3;0;8
038;Cercedilla;1;002;B;581;0;0;581;384;1;9;2;385;135;90;0;0;71;0;0;37;5;0;1;25;0;0;0;0;5;0;5
038;Cercedilla;1;003;A;500;0;0;500;352;2;10;6;354;101;73;0;0;97;0;0;40;5;0;0;15;0;0;0;0;6;0;1
038;Cercedilla;1;003;B;735;0;0;735;521;1;7;7;522;152;130;0;0;137;0;0;45;6;0;0;28;1;1;0;0;6;1;1
038;Cercedilla;1;003;C;611;0;0;611;433;0;6;3;433;135;97;0;0;117;0;0;41;6;0;0;20;0;0;0;0;5;0;3
039;Cervera de Buitrago;1;001;U;130;0;0;130;107;0;0;2;107;30;42;1;0;16;0;0;4;0;0;1;7;1;0;1;0;1;0;1
051;Chapinería;1;001;A;773;0;0;773;579;2;7;1;581;227;154;0;0;83;0;0;65;7;0;0;27;0;0;2;0;2;0;6
051;Chapinería;1;001;B;741;0;0;741;539;0;8;1;539;203;121;1;0;94;0;0;70;6;0;0;23;0;1;0;2;4;3;2
052;Chinchón;1;001;A;712;0;0;712;508;4;17;9;512;246;112;0;0;45;0;0;54;3;1;0;16;0;0;0;2;4;0;3
052;Chinchón;1;001;B;696;0;0;696;481;4;16;9;485;239;95;1;0;52;1;0;46;2;0;0;16;1;0;0;2;4;0;1
052;Chinchón;1;002;A;778;0;0;778;516;3;4;6;519;243;131;0;0;58;0;0;52;4;0;0;14;0;0;2;1;1;0;3
052;Chinchón;1;002;B;800;0;0;800;540;2;13;13;542;257;106;1;0;69;0;0;51;6;0;3;15;0;0;2;1;3;0;2
052;Chinchón;1;003;U;891;0;0;891;616;2;23;8;618;280;155;2;1;50;0;0;65;2;0;1;16;0;1;0;1;7;0;6
040;Ciempozuelos;1;001;A;583;0;0;583;146;6;2;5;152;52;34;0;1;29;0;0;11;1;0;0;15;0;0;1;0;1;0;0
040;Ciempozuelos;1;001;B;554;0;0;554;162;6;0;0;168;57;47;0;2;28;0;0;12;3;0;0;8;1;0;2;2;5;0;1
040;Ciempozuelos;1;002;U;904;0;0;904;617;4;7;3;621;209;162;2;0;129;0;1;50;9;0;1;36;0;1;0;1;6;2;2
040;Ciempozuelos;1;003;A;554;0;0;554;347;6;5;3;353;104;78;0;1;71;0;0;41;9;1;0;25;1;0;1;0;11;0;2
040;Ciempozuelos;1;003;B;519;0;0;519;348;5;6;5;353;95;90;0;0;82;0;1;29;9;0;0;27;0;0;0;2;4;1;2
040;Ciempozuelos;2;001;A;878;0;0;878;519;1;9;13;520;146;162;0;0;89;0;0;40;3;1;2;47;1;0;1;0;4;0;2
040;Ciempozuelos;2;001;B;939;0;0;939;585;1;12;12;586;155;197;0;0;100;1;0;38;10;2;0;37;0;2;1;4;5;3;7
040;Ciempozuelos;2;002;U;892;0;0;892;519;6;11;10;525;148;152;0;2;97;3;0;49;10;0;0;29;0;2;5;2;3;1;1
040;Ciempozuelos;2;003;A;924;0;0;924;585;4;12;7;589;144;199;1;0;111;0;0;55;5;0;1;42;0;0;2;2;6;1;1
040;Ciempozuelos;2;003;B;923;0;0;923;603;2;10;7;605;179;168;2;0;115;1;0;57;6;1;2;42;0;0;1;3;8;2;1
040;Ciempozuelos;2;004;A;833;0;0;833;523;6;8;12;529;136;130;2;0;115;0;1;75;8;0;0;24;0;0;1;2;8;1;6
040;Ciempozuelos;2;004;B;913;0;0;913;588;4;9;11;592;154;136;1;1;143;2;0;70;13;0;0;36;1;0;2;0;8;2;3
040;Ciempozuelos;2;005;A;892;0;0;892;507;6;9;6;513;149;132;2;0;96;0;0;62;11;0;2;27;0;1;1;2;7;0;6
040;Ciempozuelos;2;005;B;886;0;0;886;505;1;9;4;506;138;140;5;0;87;0;1;55;13;0;2;37;0;0;1;3;7;0;4
040;Ciempozuelos;2;006;A;753;0;0;753;491;5;6;6;496;131;127;1;0;118;0;1;57;11;0;1;28;0;0;0;1;6;2;0
040;Ciempozuelos;2;006;B;719;0;0;719;450;5;4;5;455;107;130;2;0;99;0;0;71;4;1;0;25;0;0;0;0;4;2;1
040;Ciempozuelos;3;001;A;632;0;0;632;371;5;5;2;376;66;79;2;1;116;0;0;49;10;0;1;31;0;0;0;1;12;0;1
